hh_id,ptc_id,wave,wealth_index
HH20181018,PT2018101800,4,-1.1659444896798674
HH20181019,PT2018101900,4,-2.017430785019635
HH20181049,PT2018104900,4,-6.942432917511021
HH20181088,PT2018108800,4,-0.8834470587044309
HH20181089,PT2018108900,4,2.2690823154078785
HH20181091,PT2018109100,4,0.7381668132521697
HH20190437,PT2019043700,4,2.359943014655803
HH20190469,PT2019046900,4,0.5571826597833045
HH20210238,PT2021023804,4,-1.4380009239053315
HH20180352,PT2018035200,4,1.055448449633008
HH20180793,PT2018079300,4,-19.482778273042094
HH20181038,PT2018103800,4,-9.05335439601398
HH20181039,PT2018103900,4,0.5391731551947407
HH20181040,PT2018104000,4,1.0893647944614286
HH20181067,PT2018106704,4,-0.10535337535203866
HH20181068,PT2018106801,4,5.476301946761068
HH20181069,PT2018106900,4,0.8231555172702525
HH20190231,PT2019023100,4,-5.649608699814899
HH20190312,PT2019031200,4,-2.4390940577264795
HH20210330,PT2021033004,4,-7.252731615132382
HH20180508,PT2018050800,4,0.5082348682978803
HH20180509,PT2018050900,4,-6.182039810307453
HH20180824,PT2018082400,4,-3.1467233420501346
HH20180826,PT2018082600,4,2.229042948266675
HH20180889,PT2018088900,4,-0.561184486441548
HH20180890,PT2018089000,4,-3.9852498696664194
HH20180930,PT2018093000,4,-2.334523195364114
HH20180932,PT2018093204,4,0.5297631687376577
HH20190214,PT2019021400,4,-1.3898723537704087
HH20180409,PT2018040904,4,2.78196385796769
HH20180410,PT2018041000,4,-0.8402751702260468
HH20180411,PT2018041100,4,2.313244997327214
HH20180433,PT2018043300,4,2.876017862608029
HH20180434,PT2018043400,4,5.6345272785585605
HH20180616,PT2018061600,4,-5.295820598593525
HH20180617,PT2018061700,4,-3.8387649393141796
HH20180618,PT2018061800,4,-3.1996236931216604
HH20180619,PT2018061900,4,1.3123103038885502
HH20180620,PT2018062000,4,-1.248149249932331
HH20180681,PT2018068101,4,-2.178820324491732
HH20180683,PT2018068300,4,-2.08553447913298
HH20180684,PT2018068400,4,-3.4461062954193586
HH20181124,PT2018112400,4,2.537969912542099
HH20181126,PT2018112600,4,-5.429245630931922
HH20190104,PT2019010400,4,6.2368525189661685
HH20190120,PT2019012000,4,-2.3895996178901693
HH20210274,PT2021027404,4,-2.987107381615259
HH20210378,PT2021037804,4,2.003311130936396
HH20180321,PT2018032100,4,15.600936264015973
HH20180530,PT2018053004,4,-0.16177048822075865
HH20180534,PT2018053400,4,-0.7898885211591866
HH20180535,PT2018053500,4,-3.520170754008148
HH20180697,PT2018069700,4,6.792490378547019
HH20180834,PT2018083400,4,5.725508721332128
HH20180839,PT2018083900,4,-0.8817983134865327
HH20180842,PT2018084200,4,-0.8510819455043224
HH20180843,PT2018084300,4,-2.018646043045992
HH20180864,PT2018086400,4,3.0939167775448997
HH20180865,PT2018086500,4,-6.5062377839306205
HH20180866,PT2018086600,4,-0.7486968770446207
HH20180951,PT2018095100,4,3.9155939600090597
HH20190117,PT2019011704,4,-1.6758763926213354
HH20190118,PT2019011800,4,-4.131578694443081
HH20190126,PT2019012600,4,-1.8073393983310737
HH20190150,PT2019015000,4,-2.2578423594019053
HH20190166,PT2019016600,4,3.5550767017248037
HH20210206,PT2021020604,4,-1.7527643831344353
HH20180800,PT2018080000,4,-2.2487739250910734
HH20180802,PT2018080200,4,-2.4244606752412223
HH20180823,PT2018082300,4,3.0927712309481383
HH20180825,PT2018082500,4,-12.315538832798348
HH20180888,PT2018088800,4,2.8495625070160036
HH20180899,PT2018089900,4,0.528666192842924
HH20180931,PT2018093100,4,-9.482320541239066
HH20180933,PT2018093300,4,-0.6231134691676422
HH20190136,PT2019013600,4,-3.42332403394567
HH20190206,PT2019020600,4,-8.465208982058464
HH20210346,PT2021034604,4,3.901282618428972
HH20180516,PT2018051600,4,2.723194977606601
HH20180814,PT2018081404,4,3.156642153442524
HH20180815,PT2018081500,4,-0.06419734289612745
HH20180872,PT2018087201,4,1.91633892258669
HH20180964,PT2018096401,4,0.6178200993256212
HH20181131,PT2018113100,4,2.3652880605303346
HH20190102,PT2019010204,4,4.115253346231461
HH20190160,PT2019016000,4,4.627867175703458
HH20190229,PT2019022900,4,-0.4008330997221907
HH20180511,PT2018051100,4,2.698400777180495
HH20180512,PT2018051201,4,2.380526531966469
HH20180513,PT2018051300,4,2.698517302925098
HH20180531,PT2018053100,4,0.785991845864371
HH20180532,PT2018053200,4,5.699135755725309
HH20180533,PT2018053300,4,-1.5366326467564413
HH20180860,PT2018086000,4,-8.0432701824779
HH20180861,PT2018086104,4,0.008886863588218443
HH20180959,PT2018095900,4,6.472486370009689
HH20190144,PT2019014400,4,2.3717364312143063
HH20190171,PT2019017100,4,-2.3892425646218602
HH20190190,PT2019019001,4,3.014784799136477
HH20190215,PT2019021500,4,1.6386046512996908
HH20190272,PT2019027200,4,2.0676060650962973
HH20210246,PT2021024604,4,4.2603502347378654
HH20210353,PT2021035304,4,0.6443861210414839
HH20210361,PT2021036104,4,-6.75677881419553
HH20210386,PT2021038604,4,1.9482302910311387
HH20180521,PT2018052100,4,2.546910620219769
HH20180524,PT2018052400,4,-2.221089280763124
HH20180525,PT2018052500,4,2.177319082464631
HH20180526,PT2018052600,4,7.857167147110288
HH20180621,PT2018062100,4,0.9592566840855934
HH20180622,PT2018062200,4,-2.883168226705495
HH20180820,PT2018082000,4,2.059853385490605
HH20180821,PT2018082100,4,1.0696708654237848
HH20180822,PT2018082200,4,-0.4283791184873811
HH20180844,PT2018084404,4,-5.490121436228138
HH20180845,PT2018084500,4,-2.4915652696007697
HH20180874,PT2018087400,4,-0.04967091943844086
HH20180875,PT2018087500,4,-3.586137224532909
HH20181132,PT2018113200,4,-0.6478740236331132
HH20190111,PT2019011104,4,-7.762340447556433
HH20190119,PT2019011900,4,-6.020513799480433
HH20190127,PT2019012700,4,-0.9476655692627978
HH20190175,PT2019017500,4,-5.1633593118161425
HH20190203,PT2019020300,4,-3.4652567715736757
HH20190212,PT2019021200,4,2.3500670973818205
HH20190233,PT2019023304,4,-2.7192005539752837
HH20180514,PT2018051400,4,7.998148483787955
HH20180515,PT2018051500,4,2.4421715972479885
HH20180522,PT2018052200,4,-8.764952601617962
HH20180694,PT2018069400,4,1.1851866858499576
HH20180873,PT2018087300,4,2.9964250582071195
HH20190251,PT2019025100,4,5.08157977880054
HH20190269,PT2019026904,4,5.327724076014898
HH20190296,PT2019029600,4,5.731784362585281
HH20210111,PT2021011104,4,-0.35298253070016916
HH20210151,PT2021015104,4,-0.332311590746681
HH20210254,PT2021025404,4,0.5679227593331
HH20180630,PT2018063000,4,-4.591704615015673
HH20180631,PT2018063100,4,-0.0857152630820667
HH20180692,PT2018069201,4,-0.6769507567058575
HH20180738,PT2018073801,4,0.9893740545900964
HH20180804,PT2018080400,4,0.9748461655970294
HH20180806,PT2018080600,4,3.069581186340959
HH20180810,PT2018081000,4,2.413887758508659
HH20180811,PT2018081100,4,-2.9762759954776996
HH20190103,PT2019010300,4,-1.1899221759413945
HH20190167,PT2019016701,4,-0.5197274929434432
HH20180623,PT2018062304,4,-0.7931086141485391
HH20180634,PT2018063400,4,2.0487776132184328
HH20180635,PT2018063500,4,3.4133333136215533
HH20180696,PT2018069600,4,8.60173928439017
HH20180877,PT2018087700,4,4.969756594907127
HH20180942,PT2018094200,4,4.684538404885763
HH20180947,PT2018094700,4,3.099410396615081
HH20180949,PT2018094900,4,-1.7962819524357305
HH20180950,PT2018095000,4,3.1905117112681616
HH20181075,PT2018107501,4,2.2536026550958104
HH20181077,PT2018107700,4,-6.730590744773268
HH20190183,PT2019018300,4,5.507447118244405
HH20190235,PT2019023501,4,0.25233179953688334
HH20190243,PT2019024300,4,1.0283240649719214
HH20190252,PT2019025200,4,3.0470308228984626
HH20190260,PT2019026000,4,-7.1700902359736265
HH20190291,PT2019029100,4,2.377492679042893
HH20210159,PT2021015904,4,-0.06413100683331721
HH20180539,PT2018053900,4,-0.7105368423098529
HH20180540,PT2018054004,4,2.422027304376949
HH20180541,PT2018054100,4,0.7009943401971169
HH20180542,PT2018054200,4,1.2223683275136452
HH20180543,PT2018054300,4,-10.837164414502901
HH20180637,PT2018063704,4,-0.6514789306798361
HH20180638,PT2018063800,4,4.185045418551362
HH20180639,PT2018063900,4,7.546458217509371
HH20180700,PT2018070000,4,2.497119222843717
HH20180808,PT2018080800,4,3.135186003109517
HH20180809,PT2018080901,4,2.0464711697772504
HH20180855,PT2018085500,4,-0.28792948177504557
HH20180856,PT2018085600,4,0.5310960789269894
HH20180857,PT2018085701,4,-1.1355466736235953
HH20180858,PT2018085800,4,-4.153607087107693
HH20180935,PT2018093500,4,1.5132232707451263
HH20180936,PT2018093600,4,0.7823200935615597
HH20180940,PT2018094000,4,-0.14574300269271784
HH20180948,PT2018094800,4,0.8740748392030139
HH20180958,PT2018095800,4,-1.6300386109683953
HH20190222,PT2019022200,4,2.5818215545867473
HH20190277,PT2019027700,4,-0.34577092511584434
HH20180628,PT2018062800,4,3.379800129557132
HH20180629,PT2018062900,4,-6.660946838711608
HH20180739,PT2018073900,4,-0.8572732835225577
HH20180742,PT2018074200,4,-4.143314886844411
HH20180805,PT2018080500,4,0.7581616176727797
HH20190192,PT2019019200,4,2.849024065027429
HH20190249,PT2019024901,4,4.375741967750156
HH20210119,PT2021011904,4,2.800455738915968
HH20210222,PT2021022204,4,3.558903744684345
HH20180510,PT2018051000,4,5.629981417308708
HH20180544,PT2018054400,4,-0.09775412702618996
HH20180546,PT2018054600,4,-1.948565313482174
HH20180686,PT2018068600,4,-3.248265063301315
HH20180689,PT2018068900,4,-0.06520179465482871
HH20180690,PT2018069000,4,-3.4277968738583664
HH20180847,PT2018084704,4,0.29462027635316507
HH20180850,PT2018085000,4,0.06675022212752678
HH20180953,PT2018095300,4,1.95143006058687
HH20180111,PT2018011100,4,0.06013989415314287
HH20180382,PT2018038200,4,8.029706720564668
HH20180383,PT2018038300,4,-1.6428320115455637
HH20180385,PT2018038500,4,2.948614373081053
HH20180389,PT2018038900,4,1.860584783080014
HH20180390,PT2018039001,4,4.227197682852698
HH20180393,PT2018039300,4,4.2006535954974655
HH20180397,PT2018039700,4,-2.191969324640036
HH20180399,PT2018039900,4,-2.045618828968493
HH20180527,PT2018052701,4,3.6862720423664204
HH20180633,PT2018063300,4,-1.894737067947486
HH20180854,PT2018085401,4,3.353447719981618
HH20180876,PT2018087600,4,-3.6251720611574303
HH20181190,PT2018119004,4,1.025594012529372
HH20181195,PT2018119500,4,2.0774546955926723
HH20181200,PT2018120000,4,3.389950060153358
HH20190128,PT2019012800,4,4.470252356099895
HH20190142,PT2019014200,4,2.2761259119538755
HH20190173,PT2019017300,4,4.22739492779533
HH20190186,PT2019018600,4,1.1245885199940724
HH20190197,PT2019019700,4,3.828076925982508
HH20190202,PT2019020200,4,0.06601052299561372
HH20190246,PT2019024600,4,-3.2887713798934706
HH20180519,PT2018051900,4,-0.9758355570738543
HH20180545,PT2018054500,4,0.3703231514002813
HH20180688,PT2018068800,4,-1.9257595672798733
HH20180851,PT2018085100,4,0.4708544662810482
HH20180852,PT2018085200,4,-2.8397765469990857
HH20180954,PT2018095400,4,0.4322414360881003
HH20190207,PT2019020701,4,0.9693235582082429
HH20190259,PT2019025900,4,-0.5746350420535333
HH20210183,PT2021018304,4,1.4308791725272596
HH20180322,PT2018032200,4,-7.661186964520007
HH20180384,PT2018038400,4,0.04073044825679427
HH20180386,PT2018038600,4,-0.8813400076782447
HH20180387,PT2018038700,4,4.196337311464602
HH20180388,PT2018038800,4,1.4652051487548614
HH20180391,PT2018039100,4,7.091171204231473
HH20180394,PT2018039400,4,1.7933715290034653
HH20180395,PT2018039500,4,-2.601858979532788
HH20180396,PT2018039600,4,0.5902889508857666
HH20180537,PT2018053700,4,-0.04407942245349068
HH20180538,PT2018053801,4,-4.031978262978996
HH20180944,PT2018094401,4,3.8992129984617785
HH20181196,PT2018119600,4,2.1565768362418805
HH20190107,PT2019010700,4,1.4193449220024943
HH20190217,PT2019021700,4,2.7944903911629844
HH20190297,PT2019029700,4,-1.374914402977386
HH20210191,PT2021019104,4,-1.1427308293685148
HH20210337,PT2021033704,4,2.3747929816521602
HH20210369,PT2021036904,4,-1.6009174365657688
HH20180115,PT2018011500,4,2.1237332535303057
HH20180124,PT2018012400,4,4.273668328132949
HH20180125,PT2018012500,4,2.933424284220207
HH20180174,PT2018017400,4,0.3843020648649493
HH20180192,PT2018019200,4,1.7576179356785264
HH20180193,PT2018019300,4,0.1294185540375949
HH20180202,PT2018020200,4,-1.8710562986419328
HH20180244,PT2018024400,4,4.399120001936976
HH20190132,PT2019013200,4,1.349149657686478
HH20190158,PT2019015800,4,3.5890983237027543
HH20190219,PT2019021900,4,-0.5137263083523412
HH20180103,PT2018010300,4,7.003938962997467
HH20180119,PT2018011900,4,3.8039049944048435
HH20180123,PT2021003504,4,-1.985336634720768
HH20180126,PT2018012600,4,0.6236252080029697
HH20180136,PT2018013600,4,7.465763343600177
HH20180139,PT2018013900,4,3.767304924192408
HH20180149,PT2018014900,4,-3.640101194731126
HH20180156,PT2018015601,4,2.2893702644593645
HH20180235,PT2018023501,4,4.3196696722011
HH20180252,PT2018025204,4,-0.1578459487250053
HH20180254,PT2018025400,4,3.0384426692911415
HH20180257,PT2018025700,4,11.281867917190299
HH20180264,PT2018026400,4,8.3017607944417
HH20180267,PT2018026701,4,12.90966655703524
HH20180274,PT2018027400,4,5.227311757324762
HH20180277,PT2018027700,4,0.4560288413086896
HH20180284,PT2018028400,4,1.6055324627880612
HH20190228,PT2019022800,4,3.006889471122551
HH20190244,PT2019024400,4,6.185922871663157
HH20190275,PT2019027500,4,-2.9234475573259497
HH20180104,PT2018010400,4,1.9162605406369915
HH20180114,PT2018011400,4,6.204982258837452
HH20180182,PT2018018204,4,2.329386601529035
HH20180183,PT2018018300,4,0.8817392137270434
HH20180269,PT2018026900,4,0.6139212814393185
HH20180300,PT2018030000,4,6.733815508926002
HH20190289,PT2019028904,4,-0.7836737148916555
HH20210103,PT2021010304,4,9.726915959468872
HH20210305,PT2021030504,4,-4.591006306284983
HH20180184,PT2018018400,4,7.884949649410136
HH20180204,PT2018020400,4,-1.2288516508938563
HH20180290,PT2018029000,4,-0.47716590720539337
HH20180701,PT2018070100,4,2.7185448487367307
HH20180702,PT2018070200,4,0.8743064905111226
HH20180703,PT2018070304,4,2.393390455574925
HH20180749,PT2018074900,4,2.8027061963993316
HH20180750,PT2018075000,4,3.6306272201713337
HH20180751,PT2018075100,4,5.602573046663046
HH20180752,PT2018075200,4,0.16751155840646986
HH20181006,PT2018100600,4,3.9372955404255046
HH20181007,PT2018100700,4,4.90014304222711
HH20181097,PT2018109700,4,-1.3380551055030903
HH20181098,PT2018109800,4,3.215878332838348
HH20181099,PT2018109900,4,2.650523936856175
HH20190196,PT2019019600,4,7.952143124245906
HH20210207,PT2021020704,4,-2.856071250727642
HH20210215,PT2021021504,4,-1.2669535556277305
HH20210313,PT2021031304,4,-1.2381226883956196
HH20210393,PT2021039304,4,-2.60494572055273
HH20180106,PT2018010600,4,8.090176494867697
HH20180113,PT2018011300,4,1.7198349966664872
HH20180147,PT2018014701,4,-4.917841709039859
HH20180157,PT2018015700,4,1.9610777687563719
HH20180165,PT2018016500,4,4.585011192566331
HH20180167,PT2018016700,4,-0.6644963756338456
HH20180177,PT2018017700,4,-2.5671155560429617
HH20180213,PT2018021300,4,-2.698572230746738
HH20180216,PT2018021600,4,-0.7950324247109377
HH20180223,PT2018022300,4,2.0371395560082965
HH20180268,PT2018026800,4,2.164268672744943
HH20180272,PT2018027200,4,-2.0166909868566294
HH20180275,PT2018027500,4,1.7483247925715772
HH20180278,PT2018027800,4,6.066954254056598
HH20180285,PT2018028501,4,1.8237317043864731
HH20180295,PT2018029500,4,3.841840867358389
HH20180299,PT2018029901,4,-5.67645523426034
HH20190220,PT2019022000,4,3.82762764625757
HH20210345,PT2021034504,4,-3.3546452328184744
HH20210377,PT2021037704,4,2.3792518453697804
HH20180107,PT2018010701,4,-1.1684949428022988
HH20180159,PT2018015900,4,-2.729280324370129
HH20180175,PT2018017500,4,-6.083706762508412
HH20180199,PT2018019904,4,-2.8467238644835917
HH20180217,PT2018021700,4,-4.851323648363323
HH20180245,PT2018024500,4,-4.903127888167806
HH20180248,PT2018024800,4,3.468201664754687
HH20180258,PT2018025804,4,3.3831222874613114
HH20180265,PT2018026500,4,1.798938767254442
HH20180294,PT2018029400,4,-7.705948478457701
HH20180117,PT2018011700,4,2.8773988011793206
HH20180189,PT2018018900,4,-5.9932694519170395
HH20180207,PT2018020700,4,2.55833134451532
HH20180247,PT2018024700,4,-1.1058572873167167
HH20180288,PT2018028800,4,-0.024917858481218143
HH20190241,PT2019024100,4,-2.4151986574641935
HH20190265,PT2019026500,4,-1.758289571083472
HH20190281,PT2019028100,4,1.4995226565958426
HH20210199,PT2021019904,4,-0.3588073461021928
HH20210321,PT2021032104,4,-4.143548233781219
HH20180161,PT2018016100,4,3.7039132014895566
HH20180171,PT2018017100,4,1.1861420008178656
HH20180194,PT2018019400,4,5.266918356564309
HH20180214,PT2018021400,4,7.77711720270015
HH20180707,PT2018070700,4,3.268118898036247
HH20180708,PT2018070800,4,3.3741683000732254
HH20180710,PT2018071000,4,10.79990179612232
HH20180753,PT2018075300,4,4.901485891557076
HH20180754,PT2018075400,4,0.31604241057821497
HH20180755,PT2018075504,4,8.74311423459346
HH20180756,PT2018075600,4,3.050961045931377
HH20180757,PT2018075700,4,2.917681840374551
HH20181009,PT2018100900,4,1.4376292316079853
HH20181094,PT2018109400,4,3.8108785565394636
HH20181095,PT2018109500,4,3.1772980521364222
HH20190195,PT2019019500,4,4.820820812304125
HH20190204,PT2019020400,4,0.9609953881843535
HH20190209,PT2019020900,4,-0.6114013905708224
HH20190211,PT2019021100,4,3.207238741442143
HH20190225,PT2019022500,4,1.259815609359231
HH20190292,PT2019029200,4,4.274961407508823
HH20180102,PT2018010200,4,0.6899558933665905
HH20180130,PT2018013004,4,6.663468053263271
HH20180162,PT2018016200,4,3.839906386356601
HH20180196,PT2018019600,4,3.121407957030126
HH20180230,PT2018023000,4,3.3156106746152303
HH20180240,PT2018024000,4,4.699813105348464
HH20180243,PT2018024300,4,2.864754127130288
HH20180263,PT2018026300,4,2.614587456313092
HH20180293,PT2018029300,4,2.886222612636472
HH20190163,PT2019016300,4,0.94785661262495
HH20180108,PT2018010800,4,6.946468625404195
HH20180110,PT2018011000,4,9.387750161622439
HH20180118,PT2018011800,4,7.083830310817711
HH20180128,PT2018012801,4,4.692165886868867
HH20180148,PT2018014800,4,6.243855224696545
HH20180180,PT2018018000,4,7.136443207343231
HH20180190,PT2018019000,4,0.5095522488275318
HH20180210,PT2018021000,4,-4.760617767365845
HH20180215,PT2018021504,4,-1.908212667306325
HH20180225,PT2018022500,4,-2.1540842084356377
HH20180280,PT2018028000,4,0.9116203513059598
HH20180297,PT2018029700,4,3.0015334069606343
HH20190131,PT2019013100,4,11.809153774420725
HH20190180,PT2019018000,4,4.137117536364834
HH20190188,PT2019018800,4,0.7459374770378888
HH20190267,PT2019026700,4,6.627422456696074
HH20190299,PT2019029904,4,-0.15313489747740158
HH20210213,PT2021021304,4,7.333403122369603
HH20210230,PT2021023004,4,8.265983734532181
HH20210394,PT2021039404,4,9.499943498399658
HH20180116,PT2018011600,4,5.44950728426721
HH20180134,PT2018013400,4,4.693259701167353
HH20180143,PT2018014300,4,1.8887180582939203
HH20180144,PT2018014400,4,5.936489251392497
HH20180153,PT2018015300,4,5.257820212390956
HH20180154,PT2018015400,4,-3.577583490397963
HH20180155,PT2018015500,4,5.3256047000431534
HH20180164,PT2018016400,4,6.464882492502267
HH20180169,PT2018016900,4,9.97929838616707
HH20180176,PT2018017601,4,5.691468969879933
HH20180179,PT2018017900,4,-1.3840160617458641
HH20180212,PT2018021200,4,-0.3489431138121926
HH20180219,PT2018021900,4,1.569555694757549
HH20180229,PT2018022900,4,7.603878145100989
HH20180239,PT2018023900,4,3.7483894492873033
HH20180242,PT2018024204,4,0.41938435205561747
HH20190139,PT2019013900,4,6.327094682472461
HH20190155,PT2019015500,4,2.2254171848391167
HH20190283,PT2019028300,4,2.7740420385509674
HH20180112,PT2018011201,4,0.022051559937123995
HH20180131,PT2018013100,4,4.727250098259607
HH20180140,PT2018014001,4,1.1097067941324277
HH20180198,PT2018019800,4,-0.3728559169071447
HH20180200,PT2018020004,4,2.1863173697114116
HH20180220,PT2018022000,4,0.004794422867371683
HH20180253,PT2018025300,4,0.6455131926268285
HH20190147,PT2019014700,4,7.59400168626149
HH20190187,PT2019018700,4,-0.17912696913428985
HH20180328,PT2018032800,4,0.5379615258575261
HH20180329,PT2018032900,4,-0.9533637486193932
HH20180330,PT2018033000,4,-2.426005564609808
HH20180367,PT2018036700,4,-4.036412935747471
HH20180369,PT2018036900,4,-0.987853590788251
HH20180590,PT2018059000,4,6.164119311182103
HH20180598,PT2018059800,4,1.8652623059301148
HH20180655,PT2018065500,4,-2.2376190915707936
HH20180656,PT2018065600,4,-6.405670201099168
HH20180657,PT2018065700,4,0.4871293734067225
HH20180658,PT2018065800,4,-6.708596454785638
HH20180997,PT2018099700,4,0.7112175238676415
HH20181071,PT2018107100,4,5.532385953864459
HH20190124,PT2019012400,4,2.8101888682099254
HH20190213,PT2019021300,4,-0.30823882397827035
HH20190247,PT2019024700,4,1.0596899400291244
HH20190285,PT2019028500,4,2.3923692770130267
HH20190288,PT2019028800,4,-4.614911562143695
HH20210209,PT2021020904,4,1.257085965532456
HH20210237,PT2021023704,4,-0.22919688806179245
HH20210392,PT2021039204,4,6.396497811149627
HH20180408,PT2018040800,4,-1.6072292025660095
HH20180413,PT2018041300,4,-4.596201364567364
HH20180414,PT2018041400,4,6.504860133866437
HH20180561,PT2018056100,4,1.5044885985597467
HH20180562,PT2018056200,4,-4.212124090054283
HH20180563,PT2018056300,4,0.0968441102509665
HH20180611,PT2018061100,4,1.161745928561118
HH20180677,PT2018067700,4,0.6611355671173186
HH20180679,PT2018067900,4,4.364666431357062
HH20180451,PT2018045100,4,1.4577986681966728
HH20180452,PT2018045200,4,-16.586126071656643
HH20180548,PT2018054800,4,0.2082039745469199
HH20180549,PT2018054901,4,3.44082802029258
HH20180551,PT2018055100,4,3.5089644705182432
HH20180552,PT2018055200,4,-3.4454063692229244
HH20180733,PT2018073300,4,-1.6833635077074265
HH20180734,PT2018073400,4,4.226573279376071
HH20180962,PT2018096200,4,-0.8051506049883258
HH20180966,PT2018096600,4,-0.762867322224117
HH20180967,PT2018096701,4,3.4391154039873038
HH20181156,PT2018115600,4,-0.5528035536270821
HH20181161,PT2018116100,4,2.0950883161508864
HH20181167,PT2018116700,4,0.896962512060759
HH20181168,PT2018116800,4,2.346418363808645
HH20181169,PT2018116900,4,-11.106608572893705
HH20181199,PT2018119900,4,1.7388742744341894
HH20190221,PT2019022100,4,-0.5497570161645848
HH20210245,PT2021024504,4,3.1648657115786776
HH20210349,PT2021034904,4,-1.8729335694681324
HH20180427,PT2018042701,4,-0.31422641148293284
HH20180436,PT2018043600,4,11.345291468252297
HH20180560,PT2018056000,4,1.0845004640762717
HH20180564,PT2018056400,4,0.49038896933394843
HH20180609,PT2018060900,4,-5.401424109533331
HH20180678,PT2018067800,4,-1.6400185958697533
HH20180680,PT2018068000,4,1.4442943453868053
HH20190130,PT2019013000,4,-0.01608038360007656
HH20190263,PT2019026300,4,1.8585649672062041
HH20210249,PT2021024904,4,3.1392395321579585
HH20210270,PT2021027004,4,-8.98487324635045
HH20180407,PT2018040700,4,2.932586917124933
HH20180442,PT2018044200,4,1.2522705687755196
HH20180464,PT2018046400,4,2.6117615119427304
HH20180465,PT2018046500,4,3.89981882992141
HH20180466,PT2018046600,4,0.06336186405020532
HH20180468,PT2018046800,4,3.2538883246515895
HH20180910,PT2018091000,4,6.577983198114313
HH20180913,PT2018091300,4,-1.423456085497539
HH20190135,PT2019013500,4,0.806199211656451
HH20180362,PT2018036204,4,3.1570480826675458
HH20180363,PT2018036300,4,0.6505463305364907
HH20180364,PT2018036400,4,5.945215476449995
HH20180365,PT2018036500,4,-1.5939212380779193
HH20180575,PT2018057500,4,-7.271293752585914
HH20180577,PT2018057700,4,-2.9090510541868646
HH20180579,PT2018057900,4,-4.270965971387204
HH20180659,PT2018065900,4,-0.7990955840652445
HH20180661,PT2018066100,4,9.770879381790392
HH20180663,PT2018066301,4,-19.674289910765463
HH20180664,PT2018066400,4,-6.192451858831155
HH20180699,PT2018069900,4,6.289735806466258
HH20180916,PT2018091600,4,2.503925235606135
HH20180917,PT2018091702,4,9.545417009497456
HH20180918,PT2018091800,4,-2.7269226577173225
HH20180968,PT2018096800,4,-1.670641877459366
HH20190162,PT2019016200,4,6.900705377538412
HH20190239,PT2019023900,4,2.0135899181799135
HH20190293,PT2019029300,4,4.1325571150771845
HH20180440,PT2018044004,4,2.9102004646601007
HH20180441,PT2018044100,4,6.69461038583978
HH20180467,PT2018046700,4,3.773656274946251
HH20180911,PT2018091100,4,5.096929955589625
HH20180914,PT2018091400,4,4.656084189078362
HH20181080,PT2018108000,4,6.103008147398332
HH20181081,PT2018108100,4,-6.061844308160707
HH20181082,PT2018108200,4,0.5964164857759757
HH20181153,PT2018115300,4,4.270093785025614
HH20210257,PT2021025704,4,0.38132838787979956
HH20210278,PT2021027804,4,2.5040314135858908
HH20180323,PT2018032300,4,-3.4392677520308896
HH20180324,PT2018032400,4,1.897362911585015
HH20180366,PT2018036600,4,3.9829590656927554
HH20180377,PT2018037700,4,0.7367275864469697
HH20180580,PT2018058000,4,-4.912121322288734
HH20180581,PT2018058100,4,0.15822929978450703
HH20180582,PT2018058200,4,-0.9023050701860519
HH20180583,PT2018058304,4,2.2276334542713303
HH20180584,PT2018058400,4,-0.978140030515997
HH20180586,PT2018058600,4,-0.7382123319655275
HH20180587,PT2018058700,4,-0.7100430566207766
HH20180589,PT2018058900,4,0.01661729516532764
HH20180999,PT2018099900,4,-13.95782152015544
HH20181073,PT2018107300,4,-1.0010630608406328
HH20181078,PT2018107800,4,3.9970465866302622
HH20190253,PT2019025300,4,-8.099407159004905
HH20190255,PT2019025500,4,3.2084429649617197
HH20210143,PT2021014304,4,2.6031164451441717
HH20210333,PT2021033304,4,-5.167888126302105
HH20210357,PT2021035704,4,-2.7870269810242188
HH20180422,PT2018042200,4,1.0601134401052934
HH20180423,PT2018042301,4,1.715213738377193
HH20180669,PT2018066901,4,-1.6430908513509601
HH20180670,PT2018067001,4,2.3424921418910776
HH20180920,PT2018092004,4,-17.59830245027666
HH20180921,PT2018092100,4,-15.836443847054683
HH20180922,PT2018092200,4,-0.137376356837411
HH20180923,PT2018092300,4,-2.244011083797763
HH20181165,PT2018116501,4,-3.4507960085301863
HH20190101,PT2019010100,4,-6.34608248665561
HH20190191,PT2019019104,4,0.9871848136811191
HH20180357,PT2018035700,4,1.032518655315496
HH20180358,PT2018035801,4,2.3971001309520275
HH20180359,PT2018035900,4,2.8295524361881865
HH20180558,PT2018055800,4,-0.8695471218367608
HH20180570,PT2018057000,4,-1.8633359533168856
HH20180578,PT2018057800,4,1.9072377213118354
HH20180602,PT2018060200,4,-0.2127709242751408
HH20180665,PT2018066504,4,-0.6521745576679654
HH20180666,PT2018066604,4,-5.156721877713337
HH20180667,PT2018066704,4,-1.298583941400959
HH20180668,PT2018066800,4,-0.030499138000652126
HH20180698,PT2018069800,4,-1.0434074160677043
HH20181133,PT2018113300,4,-2.223707874525258
HH20181134,PT2018113400,4,2.174330285644395
HH20181135,PT2018113500,4,3.3270501517607682
HH20190109,PT2019010900,4,-1.9843463716061172
HH20190110,PT2019011000,4,1.301483455376465
HH20190157,PT2019015700,4,-2.237629466630383
