ptc_id,wave,ID_VILLAGE,outdoor_temp_seasonal,outdoor_temp_24h,outdoor_dew_seasonal,outdoor_dew_24h
PT2018028501,4,14265,-0.496719524,-1.166529683,-15.06073171,-17.66343904
PT2018028600,4,121071,-2.967782256,0.420242747,-16.35479934,-13.83144929
PT2018029000,4,14285,-0.845977524,-1.531415254,-15.06073171,-19.67551759
PT2018029500,4,14265,-0.441931024,-1.110924796,-15.06073171,-17.6647814
PT2018029500,4,14265,-0.441931024,-1.110924796,-15.06073171,-17.6647814
PT2018029600,4,12110,-2.805483978,-2.995106882,-16.40861235,-11.03667282
PT2018029700,4,14303,-2.962254024,-6.177444684,-15.06073171,-17.61581223
PT2018029700,4,14303,-2.962254024,-6.177444684,-15.06073171,-17.61581223
PT2018029901,4,14265,-0.451765524,-1.11945967,-15.06073171,-17.66691833
PT2018029904,4,14265,NA,NA,NA,NA
PT2018030300,4,121072,-2.826639081,1.742987081,-16.37857665,-12.17076646
PT2018030401,4,121072,-2.840280726,1.732833203,-16.37716451,-12.16728301
PT2018030500,4,121072,-2.853185857,1.720646033,-16.3770796,-12.16656421
PT2018030600,4,121072,-2.83304679,1.744376051,-16.3758956,-12.16296794
PT2018030700,4,121072,-2.830040429,1.747171846,-16.37582932,-12.16317912
PT2018030900,4,12108,-2.711145949,-3.503239858,-16.39198569,-12.80960498
PT2018031100,4,12108,-2.708188781,-3.498632757,-16.38896791,-12.78947615
PT2018031200,4,121071,-2.943753554,0.444449962,-16.36152607,-13.84276347
PT2018031300,4,121071,-2.938356852,0.449998592,-16.36188101,-13.84309694
PT2018031500,4,121071,-2.922216167,1.693944644,-16.36004471,-12.1236238
PT2018031700,4,12103,-3.219143428,-2.57225178,-16.34380916,-16.62901017
PT2018031800,4,12103,-3.981212954,-3.293022145,-16.30685091,-16.49354311
PT2018031901,4,12103,-4.005045202,-3.315527264,-16.30598112,-16.48961127
PT2018032000,4,12103,-4.008540696,-3.31948486,-16.30533171,-16.48945075
PT2018032100,4,10892,-3.03652019,-0.115039599,-16.36704116,-11.44954952
PT2018032200,4,10889,-2.872164655,-8.282985012,-16.35967416,-24.10461059
PT2018032300,4,12308,-0.275953524,-3.273014617,-15.06073171,-16.6458104
PT2018032400,4,12308,-0.131335024,-3.131795721,-15.06073171,-16.65941554
PT2018032800,4,12304,0.111108476,-3.055639026,-15.06073171,-9.463936541
PT2018032900,4,12304,0.107104476,-3.060781899,-15.06073171,-9.491380858
PT2018033000,4,12304,0.117718976,-3.051615777,-15.06073171,-9.470898096
PT2018033400,4,12064,-2.886021865,3.0833996360000002,-16.52294729,-11.09005956
PT2018033500,4,12064,-2.955669497,3.013025224,-16.52246341,-11.09169882
PT2018033600,4,12064,-2.96319702,3.007484888,-16.52637212,-11.10250728
PT2018033700,4,12064,-2.924642136,3.044639863,-16.52342022,-11.09372671
PT2018033900,4,12064,-2.916511119,3.053275414,-16.52425611,-11.09554809
PT2018034000,4,12070,-3.700173219,0.620021022,-16.93333333,-2.598554863
PT2018034100,4,12070,-3.701323719,0.61885637,-16.93333333,-2.601927745
PT2018034200,4,12070,-3.815658719,0.504335861,-16.93333333,-2.646138765
PT2018034400,4,12070,-3.705373219,0.614776755,-16.93333333,-2.609104817
PT2018034400,4,12070,-3.705373219,0.614776755,-16.93333333,-2.609104817
PT2018034500,4,12074,-3.421011219,-1.558328062,-16.93333333,-9.07257804
PT2018034600,4,12074,-3.448441219,-1.598577212,-16.93333333,-9.125439813
PT2018034700,4,12074,-3.420218219,-1.558600289,-16.93333333,-9.076970672
PT2018034800,4,12067,-3.625936719,3.427060762,-16.93333333,-11.70577686
PT2018035000,4,12067,-3.532395219,3.526130398,-16.93333333,-11.69914815
PT2018035500,4,12110,-2.803133005,-2.986359743,-16.41080537,-11.05809462
PT2018035700,4,12316,0.368787976,-4.160915818,-15.06073171,-17.05532603
PT2018035801,4,12316,0.365466476,-4.169632356,-15.06073171,-17.05559166
PT2018035900,4,12316,0.366746976,-4.168248651,-15.06073171,-17.05493871
PT2018036200,4,12311,NA,NA,NA,NA
PT2018036204,4,12311,0.631684762,-0.138797472,-15.16047636,-8.872899599
PT2018036300,4,12311,0.67306873,-0.098073283,-15.16052278,-8.871228773
PT2018036400,4,12311,0.616530342,-0.153972353,-15.16053854,-8.874519492
PT2018036500,4,12311,0.607805405,-0.162659268,-15.16058048,-8.875843931
PT2018036600,4,12308,-0.376443524,-3.373422999,-15.06073171,-16.64548376
PT2018036700,4,12304,0.132584476,-3.034747052,-15.06073171,-9.463763947
PT2018036900,4,12304,0.146923476,-3.020572263,-15.06073171,-9.465890226
PT2018037500,4,12061,-3.736839719,0.81139918,-16.93333333,-10.88062198
PT2018037500,4,12061,-3.736839719,0.81139918,-16.93333333,-10.88062198
PT2018037600,4,12061,-3.753369219,0.794749695,-16.93333333,-10.88216431
PT2018037700,4,12308,-0.080388024,-3.082080373,-15.06073171,-16.66434458
PT2018038000,4,12318,0.169634476,-3.592541715,-15.06073171,-16.19142478
PT2018038100,4,10889,-2.889005838,-8.299375259,-16.36019282,-24.10483978
PT2018038200,4,10891,-2.893465797,-10.97745707,-16.36112945,-27.16034173
PT2018038300,4,10891,-2.890824892,-10.97544624,-16.36155406,-27.1606871
PT2018038400,4,10889,-2.901956971,-8.316788449,-16.35926435,-24.10592923
PT2018038500,4,10891,-2.849495122,-10.88945411,-16.36585864,-27.12944482
PT2018038600,4,10889,-2.890027574,-8.300962032,-16.36005248,-24.10495974
PT2018038700,4,10889,-2.869965607,-8.278978826,-16.36004655,-24.10416587
PT2018038800,4,10889,-2.875305352,-8.282000408,-16.36078004,-24.10379857
PT2018038900,4,10891,-2.868868271,-10.90132755,-16.36595581,-27.1243245
PT2018039001,4,10891,-2.857098516,-10.89093232,-16.36524527,-27.1253893
PT2018039100,4,10889,-2.886843498,-8.29804142,-16.35989854,-24.10494491
PT2018039300,4,10891,-2.951878059,-11.02609604,-16.35931845,-27.15403063
PT2018039400,4,10889,-2.878359175,-8.290104164,-16.35958332,-24.10491759
PT2018039500,4,10889,-2.89472785,-8.305659487,-16.36018385,-24.10506358
PT2018039600,4,10889,-2.87414336,-8.288289552,-16.35882273,-24.10529468
PT2018039700,4,10891,-2.878992681,-10.91128545,-16.36615835,-27.12417435
PT2018039900,4,10891,-2.977425262,-11.04877039,-16.35915408,-27.15210188
PT2018040400,4,12071,-3.603128219,-0.946681432,-16.93333333,-11.56980842
PT2018040504,4,12071,-3.953192219,-1.25493578,-16.93333333,-11.5026415
PT2018040600,4,12071,-3.621295719,-0.966188614,-16.93333333,-11.57196061
PT2018040900,4,10895,NA,NA,NA,NA
PT2018040904,4,10895,-2.687577111,-3.124979863,-16.383872,-13.24456456
PT2018041000,4,10895,-2.703948791,-3.144674247,-16.38288171,-13.25117731
PT2018041100,4,10895,-2.671696273,-3.109416434,-16.38325916,-13.24329829
PT2018041500,4,12317,0.220574976,-2.761316943,-15.06073171,-17.70639052
PT2018041600,4,12317,0.218299976,-2.763513844,-15.06073171,-17.70611793
PT2018041600,4,12317,0.218299976,-2.763513844,-15.06073171,-17.70611793
PT2018041700,4,12317,0.214068476,-2.767551424,-15.06073171,-17.70619229
PT2018041800,4,12317,0.218410476,-2.763254723,-15.06073171,-17.70603733
PT2018041901,4,12317,0.229284976,-2.752950673,-15.06073171,-17.70630603
PT2018042500,4,12309,0.306529949,-3.279818252,-15.15860757,-18.42966934
PT2018043300,4,10895,-2.695473018,-3.134340717,-16.38357023,-13.24797632
PT2018043400,4,10895,-2.728673132,-3.171261238,-16.38281349,-13.25666623
PT2018043500,4,12309,0.428643265,-3.16447447,-15.15890374,-18.43815986
PT2018043700,4,12309,0.460526306,-3.131559317,-15.15882933,-18.43711909
PT2018043800,4,12309,0.446729547,-3.144696583,-15.15877441,-18.43651785
PT2018044300,4,12064,-2.907537897,3.062901961,-16.52534964,-11.09796818
PT2018044500,4,12064,-2.936730961,3.034587879,-16.52721816,-11.10355865
PT2018044600,4,12064,-2.892653348,3.077282835,-16.52407153,-11.0935287
PT2018044600,4,12064,-2.892653348,3.077282835,-16.52407153,-11.0935287
PT2018044800,4,12071,-3.953192219,-1.25493578,-16.93333333,-11.5026415
PT2018044900,4,12124,-4.894411649,-7.41530434,-16.14870023,-14.70232718
PT2018045100,4,12305,0.281635976,-0.296152141,-15.06073171,-9.871067671
PT2018045200,4,12305,0.290326476,-0.289006822,-15.06073171,-9.870236508
PT2018045500,4,12318,0.055533476,-3.714278677,-15.06073171,-16.20201759
PT2018046201,4,12309,0.382077697,-3.331190719,-15.16062383,-18.25309846
PT2018046304,4,12309,0.263030999,-3.444399509,-15.16012569,-18.25089179
PT2018047300,4,12064,-2.908594123,3.062146265,-16.52586785,-11.09916938
PT2018047404,4,12064,-2.895910179,3.071884779,-16.51959268,-11.0802303
PT2018047500,4,12064,NA,NA,NA,NA
PT2018047600,4,12064,NA,NA,NA,NA
PT2018047700,4,12064,-2.901821357,3.068657514,-16.52530641,-11.0974713
PT2018047801,4,12071,-3.610252219,-0.944881492,-16.93333333,-11.55547217
PT2018047900,4,12071,-3.613125219,-0.946363902,-16.93333333,-11.5532382
PT2018048100,4,12071,-3.596940219,-0.933930511,-16.93333333,-11.55926513
PT2018048600,4,12067,-3.545661719,3.512449018,-16.93333333,-11.69964563
PT2018048700,4,12067,-3.550744719,3.506635631,-16.93333333,-11.70052143
PT2018048801,4,12067,-3.565226719,3.490703675,-16.93333333,-11.70226005
PT2018048900,4,12067,-3.559825219,3.495441656,-16.93333333,-11.70305566
PT2018049000,4,12060,-3.984983719,-2.272525132,-16.93333333,-11.42370948
PT2018049100,4,12060,-3.921933719,-2.207914905,-16.93333333,-11.41809028
PT2018049200,4,12060,-3.928674219,-2.210625618,-16.93333333,-11.40357688
PT2018049300,4,12060,-3.980882219,-2.26839181,-16.93333333,-11.42359487
PT2018049400,4,12074,-3.466933719,-1.597890669,-16.93333333,-9.046352025
PT2018049600,4,12074,-3.429838219,-1.559933637,-16.93333333,-9.042799363
PT2018049700,4,12074,-3.433172719,-1.563278871,-16.93333333,-9.042843627
PT2018049700,4,12074,-3.433172719,-1.563278871,-16.93333333,-9.042843627
PT2018049800,4,12074,-3.422408719,-1.552521645,-16.93333333,-9.04287156
PT2018050100,4,12309,0.492829701,-3.226403746,-15.16108674,-18.25765449
PT2018050100,4,12309,0.492829701,-3.226403746,-15.16108674,-18.25765449
PT2018050200,4,12309,0.495728317,-3.225677088,-15.16127516,-18.25834289
PT2018050300,4,12309,0.468023195,-3.247656689,-15.16081875,-18.25454293
PT2018050404,4,12309,0.339016231,-3.373642224,-15.16058168,-18.25238691
PT2018050500,4,12309,0.593123826,-3.129223586,-15.16133643,-18.25967565
PT2018050500,4,12309,0.593123826,-3.129223586,-15.16133643,-18.25967565
PT2018051100,4,10899,-4.859772692,-2.339659565,-16.37971684,-9.139737569
PT2018051201,4,10899,-4.764522855,-2.23928826,-16.38014758,-9.123158355
PT2018051300,4,10899,-5.12891087,-2.605960949,-16.38290883,-9.136958976
PT2018052100,4,10897,-3.100097146,-0.443910248,-16.37132621,-7.88067038
PT2018052400,4,10897,-3.092664997,-0.436374214,-16.37107426,-7.880164152
PT2018052500,4,10897,-3.107417123,-0.452428606,-16.37127624,-7.883890316
PT2018052600,4,10897,-3.131146266,-0.475779263,-16.37146626,-7.883027539
PT2018052701,4,10891,-2.961611788,-11.04224791,-16.3593249,-27.15840959
PT2018053004,4,10892,-2.994432193,-0.080253237,-16.36663772,-11.45636655
PT2018053100,4,10899,-4.920983359,-2.402692302,-16.3796263,-9.145771521
PT2018053200,4,10899,-4.958982456,-2.442279146,-16.37940579,-9.150721977
PT2018053300,4,10899,-5.36197323,-2.857205101,-16.38076349,-9.194487148
PT2018053400,4,10892,-2.987615343,-0.074386088,-16.36671891,-11.45747139
PT2018053500,4,10892,-3.001953631,-0.089389343,-16.36696415,-11.45855325
PT2018053700,4,10889,-2.89633038,-8.312282821,-16.35874987,-24.10597714
PT2018053801,4,10889,-2.876698416,-8.290091215,-16.35913541,-24.10523574
PT2018053900,4,10883,-3.37530937,-10.26587168,-16.33109864,-24.80901943
PT2018054004,4,10883,-3.260696862,-10.13875501,-16.33107665,-24.79581114
PT2018054100,4,10883,-3.287744657,-10.1618197,-16.33372762,-24.7909947
PT2018054200,4,10883,-3.255270374,-10.12513516,-16.33399968,-24.78648748
PT2018054300,4,10883,-3.293336727,-10.17249966,-16.33181038,-24.79680916
PT2018054800,4,12305,0.275415476,-0.296604863,-15.06073171,-9.879267308
PT2018054901,4,12305,0.302273476,-0.282097051,-15.06073171,-9.861167702
PT2018055100,4,12305,0.289442476,-0.287428865,-15.06073171,-9.873391065
PT2018055200,4,12305,0.294278476,-0.287198982,-15.06073171,-9.86795212
PT2018055300,4,12318,0.185702476,-3.573490088,-15.06073171,-16.18763279
PT2018055400,4,12318,0.169653976,-3.591472722,-15.06073171,-16.1906664
PT2018055600,4,12318,0.147079476,-3.615561093,-15.06073171,-16.1915013
PT2018055700,4,12318,0.168711476,-3.592401448,-15.06073171,-16.18983138
PT2018055800,4,12316,0.363041976,-4.173574504,-15.06073171,-17.05777031
PT2018056500,4,12317,0.237104476,-2.745704118,-15.06073171,-17.70630906
PT2018056600,4,12317,0.250780476,-2.730539368,-15.06073171,-17.70706842
PT2018056700,4,12317,NA,NA,NA,NA
PT2018056704,4,12317,0.241420476,-2.739798339,-15.06073171,-17.70691479
PT2018056800,4,12317,0.261089476,-2.720387074,-15.06073171,-17.70708409
PT2018056804,4,12317,NA,NA,NA,NA
PT2018056900,4,12317,0.228264476,-2.753610036,-15.06073171,-17.70659199
PT2018057000,4,12316,0.351107976,-4.18042436,-15.06073171,-17.05624093
PT2018057500,4,12311,0.616880899,-0.154058098,-15.16067727,-8.876388399
PT2018057700,4,12311,0.589387669,-0.18166761,-15.16075658,-8.878052355
PT2018057700,4,12311,0.589387669,-0.18166761,-15.16075658,-8.878052355
PT2018057800,4,12316,0.359460476,-4.177021086,-15.06073171,-17.05772941
PT2018057900,4,12311,0.591840556,-0.178337829,-15.16057591,-8.876997426
PT2018058000,4,12308,-0.309441524,-3.304994059,-15.06073171,-16.63977318
PT2018058100,4,12308,-0.357717024,-3.352963611,-15.06073171,-16.63854878
PT2018058200,4,12308,-0.321596524,-3.316646515,-15.06073171,-16.63776201
PT2018058304,4,12308,-0.372823024,-3.367165737,-15.06073171,-16.6349315
PT2018058400,4,12308,-0.442217024,-3.436003427,-15.06073171,-16.63270516
PT2018058600,4,12308,-0.310930024,-3.307550772,-15.06073171,-16.64404814
PT2018058700,4,12308,-0.240626024,-3.237582187,-15.06073171,-16.64539047
PT2018058900,4,12308,-0.238175524,-3.235039431,-15.06073171,-16.64502126
PT2018059000,4,12304,0.102320476,-3.067005945,-15.06073171,-9.501581529
PT2018059300,4,12061,-3.633320719,0.914651751,-16.93333333,-10.88404674
PT2018059401,4,12061,-3.629674219,0.91936902,-16.93333333,-10.8702827
PT2018059800,4,12304,0.086505976,-3.083463499,-15.06073171,-9.509013119
PT2018059900,4,12061,-3.646775719,0.901042442,-16.93333333,-10.8860303
PT2018060000,4,12061,-3.634204719,0.914117231,-16.93333333,-10.87955441
PT2018060200,4,12316,0.357185476,-4.178554561,-15.06073171,-17.05778135
PT2018060300,4,12317,0.223109976,-2.758911827,-15.06073171,-17.70623536
PT2018060700,4,12317,0.227848476,-2.75432557,-15.06073171,-17.70595885
PT2018060800,4,12317,0.233854476,-2.748562799,-15.06073171,-17.70589743
PT2018061600,4,10895,-2.71887726,-3.160842536,-16.38279976,-13.25469675
PT2018061700,4,10895,-2.681068251,-3.121324304,-16.38272485,-13.24915569
PT2018061800,4,10895,-2.687928469,-3.125237197,-16.38353518,-13.24304056
PT2018061900,4,10895,-2.686580446,-3.123593993,-16.38359505,-13.24234957
PT2018062000,4,10895,-2.635757683,-3.07064527,-16.38398599,-13.23722294
PT2018062100,4,10897,-3.109311884,-0.453882933,-16.37134766,-7.882753854
PT2018062200,4,10897,-3.109845396,-0.453533176,-16.37142658,-7.880417958
PT2018062304,4,10886,-3.184740726,-4.509065652,-16.34325973,-10.2262305
PT2018063300,4,10891,-2.988277375,-11.06486127,-16.35825254,-27.15585393
PT2018063400,4,10886,-3.256587337,-4.583144914,-16.34130363,-10.22849577
PT2018063500,4,10886,-3.227071655,-4.553022635,-16.34170771,-10.22741263
PT2018063704,4,10883,-3.362899084,-10.25242275,-16.33148454,-24.80783141
PT2018063800,4,10883,-3.242207927,-10.11114986,-16.33360233,-24.7856035
PT2018063900,4,10883,-3.267302035,-10.14462253,-16.33309124,-24.79456779
PT2018064000,4,12061,-3.636070219,0.911977744,-16.93333333,-10.88307633
PT2018064100,4,12070,-3.725763719,0.594367174,-16.93333333,-2.613652285
PT2018064200,4,12070,-3.709968719,0.610190428,-16.93333333,-2.606918619
PT2018064300,4,12070,-3.775826719,0.544255331,-16.93333333,-2.625292606
PT2018064400,4,12070,-3.776606719,0.5434437,-16.93333333,-2.632831124
PT2018064500,4,12070,-3.776554719,0.543644889,-16.93333333,-2.597275921
PT2018064600,4,12061,-3.621237219,0.927977138,-16.93333333,-10.8680831
PT2018064801,4,12061,-3.636187219,0.912083234,-16.93333333,-10.88021637
PT2018064900,4,12073,-3.934446219,0.323241457,-16.93333333,-7.322168465
PT2018065004,4,12073,-3.953894219,0.304041922,-16.93333333,-7.311701127
PT2018065100,4,12073,NA,NA,NA,NA
PT2018065104,4,12073,-3.931651219,0.326113463,-16.93333333,-7.318924357
PT2018065200,4,12073,-3.940835719,0.316962421,-16.93333333,-7.317514824
PT2018065301,4,12073,-3.934205719,0.323710174,-16.93333333,-7.312554115
PT2018065400,4,12073,-3.936058219,0.321941054,-16.93333333,-7.309041486
PT2018065500,4,12304,0.126747476,-3.040873058,-15.06073171,-9.481254302
PT2018065600,4,12304,0.124101976,-3.043618424,-15.06073171,-9.483941625
PT2018065700,4,12304,0.117159976,-3.049756544,-15.06073171,-9.461677127
PT2018065800,4,12304,0.167495976,-3.000227977,-15.06073171,-9.458765823
PT2018065900,4,12311,0.61258437,-0.158160952,-15.16064365,-8.876328545
PT2018066100,4,12311,0.63569412,-0.135398874,-15.16064123,-8.87470808
PT2018066301,4,12311,0.688500374,-0.084363116,-15.16091895,-8.874438818
PT2018066400,4,12311,0.659170782,-0.111692924,-15.16049918,-8.871823122
PT2018066500,4,12316,NA,NA,NA,NA
PT2018066504,4,12316,0.353018976,-4.178200567,-15.06073171,-17.05566799
PT2018066604,4,12316,0.350204476,-4.181356433,-15.06073171,-17.0566222
PT2018066604,4,12316,0.350204476,-4.181356433,-15.06073171,-17.0566222
PT2018066704,4,12316,0.342677476,-4.18932283,-15.06073171,-17.05918166
PT2018066800,4,12316,0.343340476,-4.18853953,-15.06073171,-17.06024806
PT2018067100,4,12317,0.275064476,-2.706806612,-15.06073171,-17.70708038
PT2018067200,4,12317,0.255726976,-2.727334336,-15.06073171,-17.70652163
PT2018067300,4,12317,NA,NA,NA,NA
PT2018067301,4,12317,0.262603976,-2.719063557,-15.06073171,-17.7070006
PT2018068101,4,10895,-2.663387702,-3.0995014,-16.38374935,-13.24013929
PT2018068300,4,10895,-2.707675236,-3.148110226,-16.38322314,-13.25153499
PT2018068300,4,10895,-2.707675236,-3.148110226,-16.38322314,-13.25153499
PT2018068400,4,10895,-2.708684464,-3.150006269,-16.38277221,-13.25261299
PT2018068500,4,10895,-2.700365541,-3.140360048,-16.38307295,-13.24962624
PT2018069600,4,10886,-3.231631792,-4.557133863,-16.34250689,-10.22845367
PT2018069700,4,10892,-3.016189736,-0.098480116,-16.36687548,-11.45314046
PT2018069800,4,12316,0.345998976,-4.1857366560000004,-15.06073171,-17.05857198
PT2018069804,4,12316,NA,NA,NA,NA
PT2018069900,4,12311,0.595181084,-0.175361351,-15.16065179,-8.877459516
PT2018070000,4,10883,-3.257622766,-10.13191446,-16.33311567,-24.79136366
PT2018070100,4,14285,-0.846036024,-1.530943356,-15.06073171,-19.67381743
PT2018070200,4,14285,-0.892979024,-1.578727962,-15.06073171,-19.67651515
PT2018070304,4,14285,-0.830423024,-1.515294535,-15.06073171,-19.67370261
PT2018070700,4,14290,-0.816701524,-3.691678286,-15.06073171,-15.9689465
PT2018070800,4,14290,-0.818372024,-3.69463803,-15.06073171,-15.96734587
PT2018071000,4,14290,-0.824339024,-3.70873003,-15.06073171,-15.95725852
PT2018071104,4,12110,-2.886943957,-3.072619917,-16.4083124,-11.05104695
PT2018071200,4,12110,-2.864226703,-3.050838808,-16.40746789,-11.04828458
PT2018071200,4,12110,-2.864226703,-3.050838808,-16.40746789,-11.04828458
PT2018071300,4,12103,-4.024475982,-3.334090755,-16.30552157,-16.48721489
PT2018071500,4,121071,-2.937722926,0.451136045,-16.36179185,-13.8420187
PT2018071604,4,121071,-2.942379205,0.445888621,-16.36161539,-13.8427995
PT2018071604,4,121071,-2.942379205,0.445888621,-16.36161539,-13.8427995
PT2018071700,4,121071,-2.92075206,0.466286662,-16.36246804,-13.84652584
PT2018071904,4,121071,-2.926283942,0.463174671,-16.36138621,-13.84021733
PT2018072000,4,12108,-2.757249099,-3.548222699,-16.38877497,-12.79761294
PT2018072200,4,12108,-2.798298153,-3.589995686,-16.3896527,-12.8071056
PT2018072300,4,12108,-2.805043622,-3.59677417,-16.38964706,-12.80760248
PT2018072400,4,12108,-2.700215588,-3.491067077,-16.38976855,-12.79442108
PT2018072504,4,121072,-2.919835885,1.669921383,-16.3722711,-12.15056515
PT2018072600,4,121072,-2.927401012,1.663157358,-16.3711473,-12.14974833
PT2018072700,4,121072,-2.875506406,1.715850701,-16.3722669,-12.14895584
PT2018072800,4,121072,-2.879196642,1.712289739,-16.37144381,-12.14881703
PT2018072800,4,121072,-2.879196642,1.712289739,-16.37144381,-12.14881703
