"ptc_key","wave","hh_id","ptc_id","outdoor_temp_idw","outdoor_dew_idw","RH"
"PT20181182044",4,"HH20181182","PT2018118204",0.457096984110448,-2.59582323397543,79.9823204902133
"PT20181183001",1,"HH20181183","PT2018118300",-7.04146945508307,-23.8306962677382,24.9031861550274
"PT20181183002",2,"HH20181183","PT2018118300",-1.52612152040682,-6.06477584363717,71.1987557469904
"PT20181183004",4,"HH20181183","PT2018118300",0.622531176480864,-2.60602529526463,78.972973455407
"PT20181184001",1,"HH20181184","PT2018118400",-11.4629432751193,-24.2542869609163,33.9101681621223
"PT20181184002",2,"HH20181184","PT2018118400",-6.76391439194681,-18.025142230665,40.3603440419193
"PT20181185001",1,"HH20181185","PT2018118500",-11.451356676598,-24.2544283839641,33.8783719632622
"PT20181185002",2,"HH20181185","PT2018118500",-6.75398916519036,-18.0256645016746,40.3278379987953
"PT20181185004",4,"HH20181185","PT2018118500",0.343210068579785,-7.31967819716226,56.4309502586054
"PT20181186001",1,"HH20181186","PT2018118600",-11.4679292067422,-24.2469096531672,33.9460786680732
"PT20181186002",2,"HH20181186","PT2018118600",-6.76976248799666,-18.0197816923069,40.3967753216282
"PT20181186004",4,"HH20181186","PT2018118600",0.320077366954969,-7.31307259605059,56.5542293922085
"PT20181187001",1,"HH20181187","PT2018118700",-11.463141741526,-24.2361397307101,33.9658160347403
"PT20181187002",2,"HH20181187","PT2018118700",-6.76793170320035,-18.0106635378856,40.422268486779
"PT20181188001",1,"HH20181188","PT2018118800",-2.76256238883376,-11.9141653393918,49.3664569625521
"PT20181189001",1,"HH20181189","PT2018118900",-2.85306463594111,-11.7487347540325,50.3623917571136
"PT20181190001",1,"HH20181190","PT2018119000",-2.85828693427696,-11.7497298516427,50.3779104618799
"PT20181190002",2,"HH20181190","PT2018119000",-2.89786932846285,-12.3450694990125,48.1681570179764
"PT20181190044",4,"HH20181190","PT2018119004",-11.0835985502057,-27.1557969783531,25.2877826749906
"PT20181191001",1,"HH20181191","PT2018119100",-2.72650737105854,-11.6863123344317,50.1415271147361
"PT20181191002",2,"HH20181191","PT2018119100",-2.74130922596238,-12.3188891626256,47.7120249121604
"PT20181191012",2,"HH20181191","PT2018119101",-5.28921752086118,-13.4331567228159,52.7793758325917
"PT20181192001",1,"HH20181192","PT2018119200",-2.72982037995839,-11.880366314889,49.3803252440535
"PT20181192002",2,"HH20181192","PT2018119200",-1.66917173494363,-7.14078929699013,66.256666250817
"PT20181193001",1,"HH20181193","PT2018119300",-2.72854071151181,-11.8855290765393,49.3552069151561
"PT20181193002",2,"HH20181193","PT2018119300",-1.66152920466002,-7.14397096353542,66.2032308274093
"PT20181195001",1,"HH20181195","PT2018119500",-2.68469081807383,-11.6755011060174,50.0295374778854
"PT20181195002",2,"HH20181195","PT2018119500",-2.71351314124039,-12.3208619733529,47.6061974355838
"PT20181195004",4,"HH20181195","PT2018119500",-10.8798811036607,-27.1261518831145,24.9491810390368
"PT20181196001",1,"HH20181196","PT2018119600",-2.74936993973828,-11.9111161323852,49.3302220945029
"PT20181196002",2,"HH20181196","PT2018119600",-1.67833944741634,-7.16452050782455,66.1803278389472
"PT20181196004",4,"HH20181196","PT2018119600",-8.28648126750702,-24.1050286363532,26.7563842099334
"PT20181197001",1,"HH20181197","PT2018119700",-2.34060369140389,-19.2178005736565,26.1341458595322
"PT20181197002",2,"HH20181197","PT2018119700",-1.0227193640693,-9.04205502797558,54.5213248979604
"PT20181198001",1,"HH20181198","PT2018119800",-2.70215105511346,-11.6880762527635,50.0439672397916
"PT20181199001",1,"HH20181199","PT2018119900",-2.33886216997672,-19.2068731278573,26.1552070853292
"PT20181199002",2,"HH20181199","PT2018119900",-1.02365598803522,-9.02833085604264,54.5836293246486
"PT20181199004",4,"HH20181199","PT2018119900",-0.279089842181099,-9.85924957891768,48.4348684130726
"PT20181200001",1,"HH20181200","PT2018120000",-2.70343652761973,-11.6890164165733,50.0449724631543
"PT20181200002",2,"HH20181200","PT2018120000",-2.76460934564485,-12.3260985758218,47.7668527875738
"PT20181200004",4,"HH20181200","PT2018120000",-10.9446665027296,-27.1317974017303,25.0650015857718
"PT20181200012",2,"HH20181200","PT2018120001",-5.31572136933643,-13.4484736008203,52.81972024015
"PT20181201001",1,"HH20181201","PT2018120100",-6.34076362664458,-21.3919391047449,29.2614306189771
"PT20181201002",2,"HH20181201","PT2018120100",-7.71894578549672,-17.6266729235278,44.9287116923944
"PT20181201004",4,"HH20181201","PT2018120100",-1.5505959843927,-9.07669106890109,56.5186981805274
"PT20190101002",2,"HH20190101","PT2019010100",-3.78822438760839,-14.4724026049771,43.3047059511574
"PT20190101004",4,"HH20190101","PT2019010100",-4.1529401370159,-17.0653377474195,35.8934042502551
"PT20190102002",2,"HH20190102","PT2019010200",-5.89061131428565,-16.8097531075862,41.8193208595641
"PT20190102044",4,"HH20190102","PT2019010204",-0.892187148402296,-8.90314176937466,54.5933345963899
"PT20190103002",2,"HH20190103","PT2019010300",-3.6503887516531,-17.1004299164497,34.4657444823664
"PT20190103004",4,"HH20190103","PT2019010300",-4.39132216674734,-10.248623053504,63.6592503090619
"PT20190104002",2,"HH20190104","PT2019010400",-1.53134695661253,-6.84304497865245,67.107676754171
"PT20190104004",4,"HH20190104","PT2019010400",-3.13335560536023,-13.2469782633472,45.5736404804792
"PT20190107002",2,"HH20190107","PT2019010700",-1.6870750364623,-7.16197857252539,66.2358144525726
"PT20190107004",4,"HH20190107","PT2019010700",-8.28967962839772,-24.1048067239058,26.7635676616834
"PT20190109002",2,"HH20190109","PT2019010900",-3.82935140511923,-14.4700903527998,43.446448456297
"PT20190109004",4,"HH20190109","PT2019010900",-4.17486194781163,-17.0530605035167,35.9895649024191
"PT20190110002",2,"HH20190110","PT2019011000",-3.83847416876314,-14.4775983703029,43.4493740717433
"PT20190110004",4,"HH20190110","PT2019011000",-4.16749520162915,-17.0487265474927,35.9827441209758
"PT20190111002",2,"HH20190111","PT2019011100",-5.54852160480546,-16.8381733219029,40.6484748512564
"PT20190111044",4,"HH20190111","PT2019011104",-0.446125000013532,-7.87856083249436,57.2310037365894
"PT20190112002",2,"HH20190112","PT2019011200",-3.50143619822733,-9.45522341796957,63.3936690790814
"PT20190114002",2,"HH20190114","PT2019011400",-7.93453248499903,-13.6252957754685,63.6383979320012
"PT20190114004",4,"HH20190114","PT2019011400",-7.2613408826159,-14.7635008922209,55.0420303961254
"PT20190115002",2,"HH20190115","PT2019011500",-1.68738355062239,-7.17583844091029,66.1666711612915
"PT20190117002",2,"HH20190117","PT2019011700",-1.76477753086277,-13.6908535274819,39.724682676811
"PT20190117044",4,"HH20190117","PT2019011704",-0.0942594868510967,-11.4538775574363,42.1108004558419
"PT20190118002",2,"HH20190118","PT2019011800",-1.77075387748952,-13.6874662064765,39.7531204606304
"PT20190118004",4,"HH20190118","PT2019011800",-0.105659057680215,-11.4503586708731,42.157502495108
"PT20190119002",2,"HH20190119","PT2019011900",-5.54662171463847,-16.8367278244409,40.6475286612769
"PT20190119004",4,"HH20190119","PT2019011900",-0.470857107172303,-7.88347747492311,57.3122998854245
"PT20190120002",2,"HH20190120","PT2019012000",-1.5283782891276,-6.84243212223313,67.0962046982954
"PT20190120004",4,"HH20190120","PT2019012000",-3.13097348536926,-13.2469280266125,45.565747185645
"PT20190121002",2,"HH20190121","PT2019012100",-3.8961118911591,-12.1232201094309,52.82559788887
"PT20190121004",4,"HH20190121","PT2019012100",1.72158921766389,-12.169733894292,34.8880325468883
"PT20190122002",2,"HH20190122","PT2019012200",-3.43696356262791,-9.45269539461921,63.1018818259074
"PT20190124002",2,"HH20190124","PT2019012400",-1.22518439682042,-9.12767811977041,54.9657527015608
"PT20190124004",4,"HH20190124","PT2019012400",-3.07926504700556,-9.50558820133694,61.1877829804242
"PT20190125002",2,"HH20190125","PT2019012500",-2.84128885328985,-12.3458120526528,47.9633224028682
"PT20190126002",2,"HH20190126","PT2019012600",-1.76477753086277,-13.6908535274819,39.724682676811
"PT20190126004",4,"HH20190126","PT2019012600",-0.0942594868510967,-11.4538775574363,42.1108004558419
"PT20190127002",2,"HH20190127","PT2019012700",-5.56114647292728,-16.8406341491967,40.6790888409828
"PT20190127004",4,"HH20190127","PT2019012700",-0.479930366303806,-7.88571322946554,57.3402392956609
"PT20190128002",2,"HH20190128","PT2019012800",-2.86788997433819,-12.3455675447883,48.0590995230344
"PT20190128004",4,"HH20190128","PT2019012800",-11.0373359345752,-27.1552744856638,25.1960426863626
"PT20190129002",2,"HH20190129","PT2019012900",-5.51088501390235,-17.1649640224252,39.4370527736156
"PT20190129004",4,"HH20190129","PT2019012900",0.910484431487006,-10.8729446920724,41.016231841594
"PT20190130002",2,"HH20190130","PT2019013000",-3.39782042703017,-9.44843231057508,62.9389435251103
"PT20190130004",4,"HH20190130","PT2019013000",-0.428725830213565,-9.93764793859534,48.6632785724779
"PT20190131002",2,"HH20190131","PT2019013100",-7.29270008622548,-12.9462094364234,63.9895396585007
"PT20190131004",4,"HH20190131","PT2019013100",-6.25997482028896,-17.6139127386937,40.20495395822
"PT20190132002",2,"HH20190132","PT2019013200",1.9020994268241,-11.5705994737866,36.1353536632943
"PT20190132004",4,"HH20190132","PT2019013200",-3.89412338742482,-17.73753884531,33.2678339551858
"PT20190133002",2,"HH20190133","PT2019013300",-3.55039434995374,-10.9052348614475,56.7394700703286
"PT20190133004",4,"HH20190133","PT2019013300",-3.17525766176968,-18.2578303012666,30.1716272771978
"PT20190134002",2,"HH20190134","PT2019013400",-3.52499930862966,-17.0833872007573,34.1932501132634
"PT20190135002",2,"HH20190135","PT2019013500",-3.60420413233346,-11.0270203633534,56.4188687243806
"PT20190135004",4,"HH20190135","PT2019013500",-1.09336803365079,-7.35527543161483,62.4755569773583
"PT20190136002",2,"HH20190136","PT2019013600",-1.51221473293077,-13.7236024780148,38.8901249044183
"PT20190136004",4,"HH20190136","PT2019013600",0.159992527890393,-11.4971972606592,41.1988593784265
"PT20190137002",2,"HH20190137","PT2019013700",-5.50543905648353,-17.1731990503758,39.3935028880833
"PT20190137004",4,"HH20190137","PT2019013700",0.915201977334153,-10.884410187897,40.9649620789343
"PT20190138002",2,"HH20190138","PT2019013800",-7.9490929196884,-13.6359098132514,63.6552355473247
"PT20190138004",4,"HH20190138","PT2019013800",-7.28985473691607,-14.7765963248551,55.1037587482052
"PT20190139002",2,"HH20190139","PT2019013900",-4.0582376885727,-14.5453820966706,43.9259154439638
"PT20190139004",4,"HH20190139","PT2019013900",-4.6820823758142,-13.999656509419,48.138616197445
"PT20190141002",2,"HH20190141","PT2019014100",-4.61541061583877,-15.7751205715869,41.3863518317404
"PT20190141004",4,"HH20190141","PT2019014100",-2.9793502727028,-11.0522694747899,53.7437580317389
"PT20190142002",2,"HH20190142","PT2019014200",-2.7266603850462,-12.3189766422921,47.6598723505353
"PT20190142004",4,"HH20190142","PT2019014200",-10.8871593945266,-27.1257499574391,24.964539309626
"PT20190143002",2,"HH20190143","PT2019014300",-5.52113326195027,-16.8350339615748,40.5746832761228
"PT20190144002",2,"HH20190144","PT2019014400",-2.29834356124608,-9.83647177852687,56.2618295891956
"PT20190144004",4,"HH20190144","PT2019014400",-2.94877478682677,-9.2042802105669,62.0462697896517
"PT20190145002",2,"HH20190145","PT2019014500",-7.9785615263101,-19.425563249884,39.3426112185197
"PT20190145004",4,"HH20190145","PT2019014500",0.661235564795933,-7.22192034497154,55.5666499173139
"PT20190146002",2,"HH20190146","PT2019014600",-3.68953338487974,-11.06670988001,56.6007782281965
"PT20190146004",4,"HH20190146","PT2019014600",-3.61806066413311,-16.1928364703272,37.0920540645589
"PT20190147002",2,"HH20190147","PT2019014700",-1.94268816778057,-16.1199106757991,32.9550752807286
"PT20190147004",4,"HH20190147","PT2019014700",-5.02401659448078,-15.3983909473468,44.0350842323659
"PT20190149002",2,"HH20190149","PT2019014900",-4.76013173058443,-15.7769892563093,41.8339444685906
"PT20190149004",4,"HH20190149","PT2019014900",-3.09605756371764,-11.059302856294,54.1818938807696
"PT20190149012",2,"HH20190149","PT2019014901",-5.70196194953137,-15.8622290681254,44.6107343730523
"PT20190150002",2,"HH20190150","PT2019015000",-1.76477753086277,-13.6908535274819,39.724682676811
"PT20190150004",4,"HH20190150","PT2019015000",-0.0942594868510967,-11.4538775574363,42.1108004558419
"PT20190151002",2,"HH20190151","PT2019015100",-3.89377861668976,-12.1084852595594,52.8789184775262
"PT20190151004",4,"HH20190151","PT2019015100",1.75037013719551,-12.1641706266845,34.8318879319915
"PT20190152002",2,"HH20190152","PT2019015200",-5.91925784403816,-16.8111884145392,41.905642662485
"PT20190153002",2,"HH20190153","PT2019015300",-7.95433336699073,-19.4508384968212,39.1838477313091
"PT20190153004",4,"HH20190153","PT2019015300",-0.835400078753409,-11.4344543693905,44.5142102555675
"PT20190155002",2,"HH20190155","PT2019015500",-4.01705540404715,-14.5282694259253,43.8519915133905
"PT20190155004",4,"HH20190155","PT2019015500",-4.65842779945921,-13.9756959546613,48.1469455708868
"PT20190157002",2,"HH20190157","PT2019015700",-3.83329407042007,-14.4754997342139,43.4400021928575
"PT20190157004",4,"HH20190157","PT2019015700",-4.17952674384095,-17.0563114901611,35.9923554974754
"PT20190158002",2,"HH20190158","PT2019015800",1.91258419290692,-11.5700906776291,36.1097835599315
"PT20190158004",4,"HH20190158","PT2019015800",-3.89191567275226,-17.7386363995789,33.2592527702379
"PT20190159002",2,"HH20190159","PT2019015900",-3.642096835737,-12.2746140365645,51.2041250713697
"PT20190159004",4,"HH20190159","PT2019015900",-3.35529277174613,-18.4287881786866,30.1387422175742
"PT20190160002",2,"HH20190160","PT2019016000",-5.9369935497056,-16.8081886496859,41.9728443824717
"PT20190160004",4,"HH20190160","PT2019016000",-0.938768371880213,-8.90156792410197,54.7862028486613
"PT20190161002",2,"HH20190161","PT2019016100",-7.89412590004436,-19.420745535118,39.1021453640314
"PT20190161004",4,"HH20190161","PT2019016100",0.678146862742734,-7.21925372940702,55.5103197486641
"PT20190162002",2,"HH20190162","PT2019016200",-6.62085255518535,-16.5132707471199,45.3283190726966
"PT20190162004",4,"HH20190162","PT2019016200",-0.184982816531088,-8.87752166307553,51.9561263257069
"PT20190163002",2,"HH20190163","PT2019016300",-1.95798308651735,-16.120203933979,32.9914379776032
"PT20190163004",4,"HH20190163","PT2019016300",-4.08147733734207,-17.0315466993294,35.8027661213492
"PT20190164002",2,"HH20190164","PT2019016400",-5.89522181826034,-16.8055066898741,41.8488797481505
"PT20190165002",2,"HH20190165","PT2019016500",-3.40378135504033,-12.2808220973044,50.2759178375832
"PT20190165004",4,"HH20190165","PT2019016500",-3.11336071151906,-18.4279118088516,29.6026759771278
"PT20190166002",2,"HH20190166","PT2019016600",-1.76915699933564,-13.6943524494551,39.726165354578
"PT20190166004",4,"HH20190166","PT2019016600",-0.0973628472899385,-11.4572029522706,42.1091003910347
"PT20190167002",2,"HH20190167","PT2019016700",-3.61955261161154,-17.0981960404129,34.3928515204288
"PT20190167014",4,"HH20190167","PT2019016701",-4.36770657191467,-10.2442439998272,63.5682907440134
"PT20190168002",2,"HH20190168","PT2019016800",-2.22188906473873,-13.7482559774696,40.894548226777
"PT20190168044",4,"HH20190168","PT2019016804",3.0406003027526,-11.0946255879713,34.6167738095374
"PT20190170002",2,"HH20190170","PT2019017000",-2.22310251292538,-13.7499932090858,40.892425276029
"PT20190170012",2,"HH20190170","PT2019017001",-7.57083265351477,-18.9041164355816,39.8578660137543
"PT20190170014",4,"HH20190170","PT2019017001",3.00236173258742,-11.1010320412552,34.6928488809648
"PT20190171002",2,"HH20190171","PT2019017100",-1.90925448411308,-9.81370048392243,54.7675844035265
"PT20190171004",4,"HH20190171","PT2019017100",-2.53262626764628,-9.16000885365543,60.3690754794981
"PT20190172002",2,"HH20190172","PT2019017200",-1.54373346327267,-6.84876624900114,67.1392536524596
"PT20190173002",2,"HH20190173","PT2019017300",-2.84638487658499,-12.3463991210606,47.9792060946291
"PT20190173004",4,"HH20190173","PT2019017300",-11.028670360925,-27.1558850353385,25.1772604115622
"PT20190174002",2,"HH20190174","PT2019017400",-5.86211846796601,-16.8006317221873,41.7605416668756
"PT20190175002",2,"HH20190175","PT2019017500",-5.52831176947098,-16.8274461992801,40.622600399871
"PT20190175004",4,"HH20190175","PT2019017500",-0.455836570047108,-7.87717950800017,57.277602420004
"PT20190178002",2,"HH20190178","PT2019017800",-5.57168668440227,-17.1688674703479,39.6065887798187
"PT20190178004",4,"HH20190178","PT2019017800",0.926348095371102,-10.8686363763351,40.9834568579495
"PT20190179002",2,"HH20190179","PT2019017900",0.287404142857143,-13.2189341162391,35.5375972850947
"PT20190180002",2,"HH20190180","PT2019018000",-7.40415123646983,-12.9474410656161,64.5354144876322
"PT20190180004",4,"HH20190180","PT2019018000",-6.38766576784327,-17.6152013544017,40.5949216106649
"PT20190181002",2,"HH20190181","PT2019018100",-4.60971399084108,-15.7718219511325,41.3799092293994
"PT20190183002",2,"HH20190183","PT2019018300",-0.13925096256678,-9.78781713675363,48.2158269720331
"PT20190183004",4,"HH20190183","PT2019018300",-4.58788103087719,-10.2284651647932,64.7111623706349
"PT20190184002",2,"HH20190184","PT2019018400",-7.26444897308739,-12.9450376078612,63.8564276323575
"PT20190186002",2,"HH20190186","PT2019018600",-2.88785872007514,-12.3429454806733,48.1405839342798
"PT20190186004",4,"HH20190186","PT2019018600",-11.059602043307,-27.1534766608266,25.2449051502718
"PT20190186012",2,"HH20190186","PT2019018601",-5.44706061723725,-13.4834133250927,53.1971944445958
