hh_id,wave,heatable_room,heatable_share,no_heat_room,no_heat_share,heat_dur_master,room_number_heatuse,heat_regular,use_share,regular_share,total_room,Treat_V,T_ATW,T_ATA,T_Storage,Treat_hh,T_Timing,year
HH20180814,2,8,100,0,0,120,5,6,62.5,75,8,1,1,0,0,1,2019,2019
HH20180814,4,6,75,2,25,80,4,4,50,50,8,1,1,0,0,1,2019,2021
HH20180815,1,4,50,4,50,44,4,4,50,50,8,0,0,0,0,0,2019,2018
HH20180815,2,5,62.5,3,37.5,100,5,5,62.5,62.5,8,1,1,0,0,1,2019,2019
HH20180815,4,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,1,1,0,0,1,2019,2021
HH20180816,1,7,87.5,1,12.5,121,7,7,87.5,87.5,8,0,0,0,0,0,2019,2018
HH20180816,2,6,75,2,25,103,5,6,62.5,75,8,1,1,0,0,1,2019,2019
HH20180819,1,6,60,4,40,18,6,6,60,60,10,0,0,0,0,0,2019,2018
HH20180820,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,2019,2018
HH20180820,2,4,80,1,20,44,4,4,80,80,5,1,1,1,0,1,2019,2019
HH20180820,4,6,100,0,0,84,6,6,100,100,6,1,1,0,0,1,2019,2021
HH20180821,1,8,100,0,0,141,8,8,100,100,8,0,0,0,0,0,2019,2018
HH20180821,2,4,50,4,50,80,4,4,50,50,8,1,1,0,0,1,2019,2019
HH20180821,4,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,1,1,0,0,1,2019,2021
HH20180822,1,3,37.5,5,62.5,60,3,3,37.5,37.5,8,0,0,0,0,0,2019,2018
HH20180822,2,6,75,2,25,61,4,4,50,50,8,1,1,0,1,1,2019,2019
HH20180822,4,7,87.5,1,12.5,140,7,7,87.5,87.5,8,1,1,0,0,1,2019,2021
HH20180823,1,2,40,3,60,40,2,2,40,40,5,0,0,0,0,0,2019,2018
HH20180823,2,3,50,3,50,60,3,3,50,50,6,1,0,0,0,0,2019,2019
HH20180823,4,4,57.14285714285714,3,42.857142857142854,3,1,1,14.285714285714285,14.285714285714285,7,1,0,1,0,1,2019,2021
HH20180824,1,4,50,4,50,80,4,4,50,50,8,0,0,0,0,0,2019,2018
HH20180824,2,3,37.5,5,62.5,60,3,3,37.5,37.5,8,1,0,0,0,0,2019,2019
HH20180824,4,11,78.57142857142857,3,21.428571428571427,140,6,7,42.857142857142854,50,14,1,0,0,0,0,2019,2021
HH20180825,1,9,64.28571428571429,5,35.714285714285715,160,8,8,57.14285714285714,57.14285714285714,14,0,0,0,0,0,2019,2018
HH20180825,2,14,100,0,0,154,14,14,100,100,14,1,1,0,0,1,2019,2019
HH20180825,4,16,94.11764705882352,1,5.88235294117647,320,16,16,94.11764705882352,94.11764705882352,17,1,1,0,0,1,2019,2021
HH20180826,1,3,37.5,5,62.5,33,3,3,37.5,37.5,8,0,0,0,0,0,2019,2018
HH20180826,2,3,37.5,5,62.5,60,3,3,37.5,37.5,8,1,1,1,0,1,2019,2019
HH20180826,4,5,71.42857142857143,2,28.57142857142857,60,3,3,42.857142857142854,42.857142857142854,7,1,1,0,0,1,2019,2021
HH20180834,1,1,14.285714285714285,6,85.71428571428571,1,1,1,14.285714285714285,14.285714285714285,7,0,0,0,0,0,2019,2018
HH20180834,2,7,100,0,0,9,3,3,42.857142857142854,42.857142857142854,7,1,0,1,0,1,2019,2019
HH20180834,4,5,71.42857142857143,2,28.57142857142857,6,2,2,28.57142857142857,28.57142857142857,7,1,0,1,0,1,2019,2021
HH20180835,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,2019,2018
HH20180835,2,6,85.71428571428571,1,14.285714285714285,103,6,6,85.71428571428571,85.71428571428571,7,1,0,1,0,1,2019,2019
HH20180839,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,2019,2018
HH20180839,2,5,100,0,0,60,3,3,60,60,5,1,1,0,0,1,2019,2019
HH20180839,4,5,55.55555555555556,4,44.44444444444444,61,4,4,44.44444444444444,44.44444444444444,9,1,1,0,0,1,2019,2021
HH20180840,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,2019,2018
HH20180840,2,5,100,0,0,60,3,3,60,60,5,1,1,0,0,1,2019,2019
HH20180840,4,3,50,3,50,60,3,3,50,50,6,1,1,0,0,1,2019,2021
HH20180841,1,4,66.66666666666666,2,33.33333333333333,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,2019,2018
HH20180842,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,2019,2018
HH20180842,2,7,100,0,0,100,5,5,71.42857142857143,71.42857142857143,7,1,1,0,0,1,2019,2019
HH20180842,4,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,1,1,0,0,1,2019,2021
HH20180843,1,13,100,0,0,200,10,10,76.92307692307693,76.92307692307693,13,0,0,0,0,0,2019,2018
HH20180843,4,7,58.333333333333336,5,41.66666666666667,140,7,7,58.333333333333336,58.333333333333336,12,1,1,0,0,1,2019,2021
HH20180844,1,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,2019,2018
HH20180844,2,8,80,2,20,160,8,8,80,80,10,1,1,1,0,1,2019,2019
HH20180844,4,10,83.33333333333334,2,16.666666666666664,200,10,10,83.33333333333334,83.33333333333334,12,1,1,0,0,1,2019,2021
HH20180845,1,8,72.72727272727273,3,27.27272727272727,140,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,2019,2018
HH20180845,2,NA,NA,NA,NA,120,NA,6,NA,60,10,1,0,0,0,0,2019,2019
HH20180845,4,12,75,4,25,240,12,12,75,75,16,1,1,0,0,1,2019,2021
HH20180846,1,3,100,0,0,60,3,3,100,100,3,0,0,0,0,0,2019,2018
HH20180846,2,4,100,0,0,80,4,4,100,100,4,1,1,0,0,1,2019,2019
HH20180847,1,3,37.5,5,62.5,60,3,3,37.5,37.5,8,0,0,0,0,0,2021,2018
HH20180847,2,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,2021,2019
HH20180847,4,7,70,3,30,100,5,5,50,50,10,1,1,1,0,1,2021,2021
HH20180849,1,3,42.857142857142854,4,57.14285714285714,40,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,2021,2018
HH20180850,1,4,66.66666666666666,2,33.33333333333333,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,2021,2018
HH20180850,2,3,50,3,50,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,2021,2019
HH20180850,4,6,100,0,0,120,6,6,100,100,6,1,1,0,0,1,2021,2021
HH20180851,1,4,80,1,20,60,3,3,60,60,5,0,0,0,0,0,2021,2018
HH20180851,2,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,2021,2019
HH20180851,4,8,100,0,0,160,8,8,100,100,8,1,1,0,0,1,2021,2021
HH20180852,1,6,66.66666666666666,3,33.33333333333333,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,2021,2018
HH20180852,2,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,2021,2019
HH20180852,4,8,88.88888888888889,1,11.11111111111111,140,7,7,77.77777777777779,77.77777777777779,9,1,1,0,0,1,2021,2021
HH20180854,1,4,57.14285714285714,3,42.857142857142854,74,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,2019,2018
HH20180854,2,NA,NA,NA,NA,80,NA,4,NA,80,5,1,1,0,0,1,2019,2019
HH20180854,4,6,66.66666666666666,3,33.33333333333333,85,5,5,55.55555555555556,55.55555555555556,9,1,1,0,0,1,2019,2021
HH20180855,1,2,18.181818181818183,9,81.81818181818183,14,2,2,18.181818181818183,18.181818181818183,11,0,0,0,0,0,2019,2018
HH20180855,2,5,45.45454545454545,6,54.54545454545454,80,4,4,36.36363636363637,36.36363636363637,11,1,1,0,0,1,2019,2019
HH20180855,4,4,40,6,60,80,4,4,40,40,10,1,1,0,0,1,2019,2021
HH20180856,1,4,44.44444444444444,5,55.55555555555556,22,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,2019,2018
HH20180856,2,9,90,1,10,180,9,9,90,90,10,1,1,0,0,1,2019,2019
HH20180856,4,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,1,1,0,0,1,2019,2021
HH20180857,1,2,33.33333333333333,4,66.66666666666666,34,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,2019,2018
HH20180857,2,9,100,0,0,80,4,4,44.44444444444444,44.44444444444444,9,1,1,0,0,1,2019,2019
HH20180857,4,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,1,1,0,0,1,2019,2021
HH20180858,1,4,44.44444444444444,5,55.55555555555556,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,2019,2018
HH20180858,2,7,100,0,0,140,7,7,100,100,7,1,1,0,0,1,2019,2019
HH20180858,4,7,70,3,30,140,7,7,70,70,10,1,1,0,0,1,2019,2021
HH20180859,1,10,71.42857142857143,4,28.57142857142857,200,10,10,71.42857142857143,71.42857142857143,14,0,0,0,0,0,2020,2018
HH20180860,1,8,88.88888888888889,1,11.11111111111111,80,4,4,44.44444444444444,44.44444444444444,9,0,0,0,0,0,2021,2018
HH20180860,2,6,66.66666666666666,3,33.33333333333333,103,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,2021,2019
HH20180860,4,7,63.63636363636363,4,36.36363636363637,88,6,6,54.54545454545454,54.54545454545454,11,1,1,0,0,1,2021,2021
HH20180861,1,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,2021,2018
HH20180861,2,6,100,0,0,100,6,5,100,83.33333333333334,6,0,0,0,0,0,2021,2019
HH20180861,4,8,80,2,20,160,8,8,80,80,10,1,1,0,0,1,2021,2021
HH20180862,1,3,100,0,0,60,3,3,100,100,3,0,0,0,0,0,2021,2018
HH20180862,2,4,100,0,0,60,3,3,75,75,4,0,0,0,0,0,2021,2019
HH20180862,4,3,50,3,50,13,3,3,50,50,6,1,0,0,0,0,2021,2021
HH20180863,1,5,83.33333333333334,1,16.666666666666664,73,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,2019,2018
HH20180864,1,3,50,3,50,33,3,3,50,50,6,0,0,0,0,0,2019,2018
HH20180864,2,3,50,3,50,33,3,3,50,50,6,1,1,0,0,1,2019,2019
HH20180864,4,4,57.14285714285714,3,42.857142857142854,60,3,3,42.857142857142854,42.857142857142854,7,1,1,0,0,1,2019,2021
HH20180865,1,5,83.33333333333334,1,16.666666666666664,100,3,5,50,83.33333333333334,6,0,0,0,0,0,2019,2018
HH20180865,2,6,100,0,0,120,6,6,100,100,6,1,1,0,0,1,2019,2019
HH20180865,4,10,90.9090909090909,1,9.090909090909092,120,5,6,45.45454545454545,54.54545454545454,11,1,1,0,0,1,2019,2021
HH20180866,1,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,2019,2018
HH20180866,2,NA,NA,NA,NA,100,NA,5,NA,100,5,1,1,0,0,1,2019,2019
HH20180866,4,5,62.5,3,37.5,100,5,5,62.5,62.5,8,1,1,0,0,1,2019,2021
HH20180871,1,3,42.857142857142854,4,57.14285714285714,20,1,1,14.285714285714285,14.285714285714285,7,0,0,0,0,0,2019,2018
HH20180872,1,3,60,2,40,60,2,3,40,60,5,0,0,0,0,0,2019,2018
HH20180872,2,5,100,0,0,54,2,3,40,60,5,1,1,0,0,1,2019,2019
HH20180872,4,6,85.71428571428571,1,14.285714285714285,140,6,7,85.71428571428571,100,7,1,1,0,0,1,2019,2021
HH20180873,1,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,2019,2018
HH20180873,2,7,100,0,0,60,3,3,42.857142857142854,42.857142857142854,7,1,1,0,0,1,2019,2019
HH20180873,4,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,1,1,0,0,1,2019,2021
HH20180874,1,6,100,0,0,120,5,6,83.33333333333334,100,6,0,0,0,0,0,2019,2018
HH20180874,2,8,100,0,0,160,8,8,100,100,8,1,1,0,0,1,2019,2019
HH20180874,4,8,88.88888888888889,1,11.11111111111111,160,8,8,88.88888888888889,88.88888888888889,9,1,1,0,0,1,2019,2021
HH20180875,1,3,50,3,50,60,3,3,50,50,6,0,0,0,0,0,2019,2018
HH20180875,2,5,55.55555555555556,4,44.44444444444444,63,4,5,44.44444444444444,55.55555555555556,9,1,1,0,0,1,2019,2019
HH20180875,4,8,66.66666666666666,4,33.33333333333333,112,8,8,66.66666666666666,66.66666666666666,12,1,1,0,0,1,2019,2021
HH20180876,1,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,2019,2018
HH20180876,2,9,56.25,7,43.75,180,9,9,56.25,56.25,16,1,1,0,0,1,2019,2019
HH20180876,4,8,80,2,20,140,7,7,70,70,10,1,1,0,0,1,2019,2021
HH20180877,1,3,75,1,25,60,3,3,75,75,4,0,0,0,0,0,0,2018
HH20180877,2,3,75,1,25,60,3,3,75,75,4,0,0,0,0,0,0,2019
HH20180877,4,3,50,3,50,42,3,3,50,50,6,0,0,0,0,0,0,2021
HH20180878,1,3,37.5,5,62.5,42,3,3,37.5,37.5,8,0,0,0,0,0,0,2018
HH20180878,2,3,33.33333333333333,6,66.66666666666666,40,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,0,2019
HH20180888,1,1,20,4,80,20,1,1,20,20,5,0,0,0,0,0,2019,2018
HH20180888,2,4,50,4,50,80,4,4,50,50,8,1,1,0,0,1,2019,2019
HH20180888,4,7,77.77777777777779,2,22.22222222222222,121,7,7,77.77777777777779,77.77777777777779,9,1,1,0,0,1,2019,2021
HH20180889,1,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,2019,2018
HH20180889,2,NA,NA,NA,NA,80,NA,4,NA,57.14285714285714,7,1,0,0,0,0,2019,2019
HH20180889,4,5,71.42857142857143,2,28.57142857142857,80,4,4,57.14285714285714,57.14285714285714,7,1,1,0,0,1,2019,2021
HH20180890,1,9,100,0,0,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,2019,2018
HH20180890,2,7,77.77777777777779,2,22.22222222222222,160,7,8,77.77777777777779,88.88888888888889,9,1,1,0,0,1,2019,2019
HH20180890,4,8,88.88888888888889,1,11.11111111111111,140,7,7,77.77777777777779,77.77777777777779,9,1,1,0,0,1,2019,2021
HH20180892,1,7,100,0,0,20,1,1,14.285714285714285,14.285714285714285,7,0,0,0,0,0,0,2018
HH20180892,2,NA,NA,NA,NA,40,NA,2,NA,28.57142857142857,7,0,0,0,0,0,0,2019
HH20180893,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,0,2018
HH20180894,1,5,100,0,0,100,5,5,100,100,5,0,0,0,0,0,0,2018
HH20180894,2,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,0,2019
HH20180894,4,7,58.333333333333336,5,41.66666666666667,120,6,6,50,50,12,0,0,0,0,0,0,2021
HH20180895,1,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2018
HH20180895,2,5,62.5,3,37.5,80,4,4,50,50,8,0,0,0,0,0,0,2019
HH20180895,4,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2021
HH20180896,1,4,66.66666666666666,2,33.33333333333333,80,2,4,33.33333333333333,66.66666666666666,6,0,0,0,0,0,0,2018
HH20180897,1,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2018
HH20180897,2,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2019
HH20180897,4,10,100,0,0,200,10,10,100,100,10,0,0,0,0,0,0,2021
HH20180899,1,6,54.54545454545454,5,45.45454545454545,60,3,3,27.27272727272727,27.27272727272727,11,0,0,0,0,0,2019,2018
HH20180899,2,8,88.88888888888889,1,11.11111111111111,160,8,8,88.88888888888889,88.88888888888889,9,1,1,0,0,1,2019,2019
HH20180899,4,7,58.333333333333336,5,41.66666666666667,140,7,7,58.333333333333336,58.333333333333336,12,1,1,0,0,1,2019,2021
HH20180900,1,7,87.5,1,12.5,120,7,6,87.5,75,8,0,0,0,0,0,0,2018
HH20180900,2,10,100,0,0,120,6,6,60,60,10,0,0,0,0,0,0,2019
HH20180900,4,6,50,6,50,120,6,6,50,50,12,0,0,0,0,0,0,2021
HH20180901,1,11,52.38095238095239,10,47.61904761904761,121,10,11,47.61904761904761,52.38095238095239,21,0,0,0,0,0,0,2018
HH20180901,2,8,30.76923076923077,18,69.23076923076923,160,8,8,30.76923076923077,30.76923076923077,26,0,0,0,0,0,0,2019
HH20180902,1,5,83.33333333333334,1,16.666666666666664,85,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2018
HH20180902,2,4,50,4,50,80,4,4,50,50,8,0,0,0,0,0,0,2019
HH20180903,1,11,100,0,0,140,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,0,2018
HH20180903,2,3,23.076923076923077,10,76.92307692307693,51,3,3,23.076923076923077,23.076923076923077,13,0,0,0,0,0,0,2019
HH20180903,4,4,36.36363636363637,7,63.63636363636363,71,4,4,36.36363636363637,36.36363636363637,11,0,0,0,0,0,0,2021
HH20180905,1,7,70,3,30,121,6,7,60,70,10,0,0,0,0,0,0,2018
HH20180905,2,11,100,0,0,200,10,10,90.9090909090909,90.9090909090909,11,0,0,0,0,0,0,2019
HH20180905,4,6,66.66666666666666,3,33.33333333333333,114,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180906,1,5,100,0,0,45,5,5,100,100,5,0,0,0,0,0,0,2018
HH20180906,2,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2019
HH20180906,4,6,60,4,40,120,6,6,60,60,10,0,0,0,0,0,0,2021
HH20180907,1,4,80,1,20,44,4,4,80,80,5,0,0,0,0,0,0,2018
HH20180907,2,5,100,0,0,100,5,5,100,100,5,0,0,0,0,0,0,2019
HH20180907,4,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180908,1,5,100,0,0,83,5,5,100,100,5,0,0,0,0,0,0,2018
HH20180908,2,10,100,0,0,140,6,7,60,70,10,0,0,0,0,0,0,2019
HH20180908,4,4,44.44444444444444,5,55.55555555555556,80,4,4,44.44444444444444,44.44444444444444,9,0,0,0,0,0,0,2021
HH20180909,1,5,83.33333333333334,1,16.666666666666664,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2018
HH20180909,2,5,71.42857142857143,2,28.57142857142857,100,3,5,42.857142857142854,71.42857142857143,7,0,0,0,0,0,0,2019
HH20180909,4,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,0,2021
HH20180910,1,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2018
HH20180910,2,4,66.66666666666666,2,33.33333333333333,40,4,2,66.66666666666666,33.33333333333333,6,0,0,0,0,0,0,2019
HH20180910,4,4,80,1,20,60,4,3,80,60,5,0,0,0,0,0,0,2021
HH20180911,1,5,100,0,0,100,5,5,100,100,5,0,0,0,0,0,0,2018
HH20180911,2,7,100,0,0,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2019
HH20180911,4,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,0,2021
HH20180912,1,3,60,2,40,9,3,3,60,60,5,0,0,0,0,0,0,2018
HH20180912,2,6,100,0,0,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2019
HH20180913,1,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2018
HH20180913,2,12,100,0,0,200,10,10,83.33333333333334,83.33333333333334,12,0,0,0,0,0,0,2019
HH20180913,4,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,0,2021
HH20180914,1,5,100,0,0,100,5,5,100,100,5,0,0,0,0,0,0,2018
HH20180914,4,6,85.71428571428571,1,14.285714285714285,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2021
HH20180915,1,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20180915,2,NA,NA,NA,NA,160,NA,8,NA,100,8,0,0,0,0,0,0,2019
HH20180916,1,13,92.85714285714286,1,7.142857142857142,234,12,12,85.71428571428571,85.71428571428571,14,0,0,0,0,0,0,2018
HH20180916,2,13,92.85714285714286,1,7.142857142857142,260,12,13,85.71428571428571,92.85714285714286,14,0,0,0,0,0,0,2019
HH20180916,4,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2021
HH20180917,1,1,10,9,90,20,1,1,10,10,10,0,0,0,0,0,0,2018
HH20180917,2,1,11.11111111111111,8,88.88888888888889,20,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2019
HH20180917,4,1,50,1,50,20,1,1,50,50,2,0,0,0,0,0,0,2021
HH20180918,1,11,91.66666666666666,1,8.333333333333332,220,11,11,91.66666666666666,91.66666666666666,12,0,0,0,0,0,0,2018
HH20180918,2,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2019
HH20180918,4,9,90,1,10,165,9,9,90,90,10,0,0,0,0,0,0,2021
HH20180919,1,6,100,0,0,120,4,6,66.66666666666666,100,6,0,0,0,0,0,0,2018
HH20180919,2,7,100,0,0,140,5,7,71.42857142857143,100,7,0,0,0,0,0,0,2019
HH20180919,4,10,100,0,0,80,4,4,40,40,10,0,0,0,0,0,0,2021
HH20180920,1,11,100,0,0,194,10,10,90.9090909090909,90.9090909090909,11,0,0,0,0,0,0,2018
HH20180920,2,9,81.81818181818183,2,18.181818181818183,140,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,0,2019
HH20180920,4,11,100,0,0,140,6,7,54.54545454545454,63.63636363636363,11,0,0,0,0,0,0,2021
HH20180921,1,7,87.5,1,12.5,140,7,7,87.5,87.5,8,0,0,0,0,0,0,2018
HH20180921,2,9,100,0,0,160,8,8,88.88888888888889,88.88888888888889,9,0,0,0,0,0,0,2019
HH20180921,4,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180922,1,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,0,2018
HH20180922,2,4,50,4,50,80,4,4,50,50,8,0,0,0,0,0,0,2019
HH20180922,4,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180923,1,8,80,2,20,200,8,10,80,100,10,0,0,0,0,0,0,2018
HH20180923,2,7,87.5,1,12.5,140,7,7,87.5,87.5,8,0,0,0,0,0,0,2019
HH20180923,4,10,76.92307692307693,3,23.076923076923077,180,9,9,69.23076923076923,69.23076923076923,13,0,0,0,0,0,0,2021
HH20180924,1,2,50,2,50,40,2,2,50,50,4,0,0,0,0,0,0,2018
HH20180924,2,2,50,2,50,40,2,2,50,50,4,0,0,0,0,0,0,2019
HH20180924,4,2,100,0,0,20,1,1,50,50,2,0,0,0,0,0,0,2021
HH20180926,1,7,87.5,1,12.5,120,5,6,62.5,75,8,0,0,0,0,0,0,2018
HH20180926,2,7,100,0,0,80,NA,4,NA,57.14285714285714,7,0,0,0,0,0,0,2019
HH20180926,4,7,77.77777777777779,2,22.22222222222222,20,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2021
HH20180927,1,5,83.33333333333334,1,16.666666666666664,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2018
HH20180927,2,5,83.33333333333334,1,16.666666666666664,81,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2019
HH20180927,4,5,83.33333333333334,1,16.666666666666664,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2021
HH20180928,1,1,33.33333333333333,2,66.66666666666666,20,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,0,2018
HH20180928,2,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,0,2019
HH20180928,4,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2021
HH20180929,1,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,0,2018
HH20180929,2,7,87.5,1,12.5,140,7,7,87.5,87.5,8,0,0,0,0,0,0,2019
HH20180930,1,5,55.55555555555556,4,44.44444444444444,40,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,2019,2018
HH20180930,2,8,66.66666666666666,4,33.33333333333333,56,4,4,33.33333333333333,33.33333333333333,12,1,1,1,0,1,2019,2019
HH20180930,4,8,72.72727272727273,3,27.27272727272727,80,4,4,36.36363636363637,36.36363636363637,11,1,1,0,0,1,2019,2021
HH20180931,1,7,100,0,0,131,7,7,100,100,7,0,0,0,0,0,2019,2018
HH20180931,2,7,100,0,0,140,6,7,85.71428571428571,100,7,1,1,0,0,1,2019,2019
HH20180931,4,7,70,3,30,140,7,7,70,70,10,1,1,0,0,1,2019,2021
HH20180932,1,8,80,2,20,120,6,6,60,60,10,0,0,0,0,0,2019,2018
HH20180932,2,6,100,0,0,100,NA,5,NA,83.33333333333334,6,1,1,0,0,1,2019,2019
HH20180932,4,8,100,0,0,160,8,8,100,100,8,1,1,0,0,1,2019,2021
HH20180933,1,3,60,2,40,20,1,1,20,20,5,0,0,0,0,0,2019,2018
HH20180933,2,5,62.5,3,37.5,63,5,4,62.5,50,8,1,1,0,0,1,2019,2019
HH20180933,4,3,60,2,40,60,3,3,60,60,5,1,1,0,0,1,2019,2021
HH20180934,1,6,60,4,40,100,5,5,50,50,10,0,0,0,0,0,2019,2018
HH20180934,2,7,58.333333333333336,5,41.66666666666667,80,4,4,33.33333333333333,33.33333333333333,12,1,0,0,0,0,2019,2019
HH20180935,1,5,71.42857142857143,2,28.57142857142857,40,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,2019,2018
HH20180935,2,8,100,0,0,120,6,6,75,75,8,1,1,0,0,1,2019,2019
HH20180935,4,6,75,2,25,100,3,5,37.5,62.5,8,1,1,0,0,1,2019,2021
HH20180936,1,5,55.55555555555556,4,44.44444444444444,40,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,2019,2018
HH20180936,2,10,100,0,0,80,4,4,40,40,10,1,1,0,0,1,2019,2019
HH20180936,4,5,62.5,3,37.5,80,4,4,50,50,8,1,1,0,0,1,2019,2021
HH20180937,1,3,37.5,5,62.5,40,2,2,25,25,8,0,0,0,0,0,0,2018
HH20180937,2,11,100,0,0,160,8,8,72.72727272727273,72.72727272727273,11,0,0,0,0,0,0,2019
HH20180939,1,3,42.857142857142854,4,57.14285714285714,40,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,0,2018
HH20180940,1,5,62.5,3,37.5,40,2,2,25,25,8,0,0,0,0,0,2019,2018
HH20180940,2,9,100,0,0,120,7,6,77.77777777777779,66.66666666666666,9,1,1,0,0,1,2019,2019
HH20180940,4,8,72.72727272727273,3,27.27272727272727,120,6,6,54.54545454545454,54.54545454545454,11,1,1,0,0,1,2019,2021
HH20180941,1,5,50,5,50,100,5,5,50,50,10,0,0,0,0,0,0,2018
HH20180941,2,7,70,3,30,120,7,6,70,60,10,0,0,0,0,0,0,2019
HH20180941,4,6,50,6,50,120,6,6,50,50,12,0,0,0,0,0,0,2021
